episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.01,13.02,0.29,0.82,0,0.0015,,,3,0
1,2,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.16,12.17,3.13,-17.03,0,-0.0032,,,3,0
1,3,"0,0,1",IDLE+FIRE,Mario1-1a,3.29,11.47,2.78,-15.22,0,-0.0041,,,3,0
1,4,"0,0,1",IDLE+FIRE,Mario1-1a,3.4,10.84,2.43,-13.39,0,-0.0044,,,3,0
1,5,"0,0,1",IDLE+FIRE,Mario1-1a,3.5,10.33,2.1,-11.66,0,0.0006,,,3,0
1,6,"0,0,1",IDLE+FIRE,Mario1-1a,3.58,9.85,1.74,-9.77,0,-0.0043,,,3,0
1,7,"0,0,1",IDLE+FIRE,Mario1-1a,3.64,9.51,1.4,-8.04,0,0.0007,,,3,0
1,8,"0,0,1",IDLE+FIRE,Mario1-1a,3.69,9.23,1.05,-6.19,0,0.0007,,,3,0
1,9,"0,0,1",IDLE+FIRE,Mario1-1a,3.72,9.03,0.7,-4.38,0,0.0007,,,3,0
1,10,"0,0,1",IDLE+FIRE,Mario1-1a,3.74,8.92,0.36,-2.61,0,-0.0043,,,3,0
1,11,"0,0,1",IDLE+FIRE,Mario1-1a,3.74,8.88,0.02,-0.85,0,0.0007,,,3,0
1,12,"3,0,1",RIGHT+FIRE,Mario1-1a,3.76,8.92,0.63,0.91,0,0.0037,,,3,0
1,13,"0,0,0",IDLE,Mario1-1a,3.78,9.09,0.27,3.71,0,0.0079,,,3,0
1,14,"0,0,0",IDLE,Mario1-1a,3.78,9.36,0.0,6.41,0,0.0028,,,3,0
1,15,"0,0,0",IDLE,Mario1-1a,3.78,9.79,0.0,9.27,0,0.0028,,,3,0
1,16,"0,0,0",IDLE,Mario1-1a,3.78,10.31,0.0,11.98,0,0.0077,,,3,0
1,17,"0,0,1",IDLE+FIRE,Mario1-1a,3.78,10.91,0.0,14.66,0,0.0027,,,3,0
1,18,"0,0,1",IDLE+FIRE,Mario1-1a,3.78,11.68,0.0,17.19,0,0.0076,,,3,0
1,19,"0,0,1",IDLE+FIRE,Mario1-1a,3.78,12.42,0.0,17.19,0,0.0073,,,3,0
1,20,"0,0,0",IDLE,Mario1-1a,3.78,13.0,0.0,0.0,0,0.0042,,,3,0
1,21,"4,0,1",SPRINT_R+FIRE,Mario1-1a,3.88,13.0,2.47,0.0,0,0.0035,,,3,0
1,22,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,4.11,12.23,5.01,-17.22,0,-0.0015,,,3,0
1,23,"0,0,1",IDLE+FIRE,Mario1-1a,4.31,11.54,4.67,-15.45,0,-0.0041,,,3,0
1,24,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.51,10.87,3.99,-13.51,0,-0.0044,,,3,0
1,25,"0,0,1",IDLE+FIRE,Mario1-1a,4.67,10.34,3.65,-11.74,0,0.0006,,,3,0
1,26,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.82,9.85,2.96,-9.79,0,-0.0043,,,3,0
1,27,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.93,9.5,2.35,-8.05,0,0.0006,,,3,0
1,28,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.0,9.23,1.73,-6.27,0,0.0024,,,3,0
1,29,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.05,9.03,1.1,-4.48,0,0.0006,,,3,0
1,30,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.07,8.91,0.5,-2.75,0,-0.0043,,,3,0
1,31,"2,0,0",SPRINT_L,Mario1-1a,5.07,8.87,-0.12,-0.98,0,0.0007,,,3,0
1,32,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.03,8.9,-0.74,0.81,0,0.0008,,,3,0
1,33,"0,0,0",IDLE,Mario1-1a,5.02,9.06,-0.41,3.52,0,0.0075,,,3,0
1,34,"0,0,0",IDLE,Mario1-1a,5.01,9.33,-0.06,6.25,0,0.0027,,,3,0
1,35,"0,0,0",IDLE,Mario1-1a,5.01,9.72,0.0,8.96,0,0.0027,,,3,0
1,36,"0,0,0",IDLE,Mario1-1a,5.01,10.22,0.0,11.64,0,0.0077,,,3,0
1,37,"0,0,0",IDLE,Mario1-1a,5.01,10.81,0.0,14.36,0,0.0027,,,3,0
1,38,"0,0,0",IDLE,Mario1-1a,5.01,11.58,0.0,17.19,0,0.0076,,,3,0
1,39,"0,1,0",IDLE+JUMP,Mario1-1a,5.01,12.32,0.0,17.19,0,0.0072,,,3,0
1,40,"0,0,0",IDLE,Mario1-1a,3.0,13.0,0.0,0.0,0,-0.2995,,Enemy,2,0
1,41,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.04,13.0,0.71,0.0,0,0.0035,,Enemy,2,0
1,42,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.19,12.2,3.35,-17.16,0,-0.0032,,Enemy,2,0
1,43,"0,0,1",IDLE+FIRE,Mario1-1a,3.32,11.52,3.01,-15.41,0,-0.0041,,Enemy,2,0
1,44,"0,0,1",IDLE+FIRE,Mario1-1a,3.45,10.88,2.66,-13.55,0,-0.0044,,Enemy,2,0
1,45,"0,0,1",IDLE+FIRE,Mario1-1a,3.55,10.36,2.32,-11.81,0,0.0006,,Enemy,2,0
1,46,"0,0,1",IDLE+FIRE,Mario1-1a,3.64,9.89,1.97,-10.0,0,-0.0043,,Enemy,2,0
1,47,"0,0,1",IDLE+FIRE,Mario1-1a,3.72,9.52,1.62,-8.18,0,0.0007,,Enemy,2,0
1,48,"0,0,1",IDLE+FIRE,Mario1-1a,3.77,9.25,1.29,-6.42,0,0.0007,,Enemy,2,0
1,49,"0,0,1",IDLE+FIRE,Mario1-1a,3.81,9.04,0.95,-4.65,0,0.0007,,Enemy,2,0
1,50,"0,0,1",IDLE+FIRE,Mario1-1a,3.84,8.92,0.61,-2.9,0,-0.0043,,Enemy,2,0
1,51,"0,0,0",IDLE,Mario1-1a,3.85,8.87,0.26,-1.09,0,0.0007,,Enemy,2,0
1,52,"0,0,0",IDLE,Mario1-1a,3.85,8.9,0.0,0.73,0,0.0028,,Enemy,2,0
1,53,"3,0,1",RIGHT+FIRE,Mario1-1a,3.88,9.06,0.63,3.55,0,0.0081,,Enemy,2,0
1,54,"0,0,0",IDLE,Mario1-1a,3.89,9.34,0.29,6.28,0,0.0029,,Enemy,2,0
1,55,"0,0,0",IDLE,Mario1-1a,3.89,9.72,0.0,8.94,0,0.0028,,Enemy,2,0
1,56,"0,0,0",IDLE,Mario1-1a,3.89,10.22,0.0,11.66,0,0.0077,,Enemy,2,0
1,57,"0,0,0",IDLE,Mario1-1a,3.89,10.84,0.0,14.46,0,0.0027,,Enemy,2,0
1,58,"0,0,1",IDLE+FIRE,Mario1-1a,3.89,11.56,0.0,17.18,0,0.0076,,Enemy,2,0
