episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,3.01,13.02,0.3,0.87,0,0.0015,,,3,0
1,2,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,3.01,12.17,0.0,-16.96,0,-0.0032,,,3,0
1,3,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.03,11.47,0.63,-15.38,0,-0.0041,,,3,0
1,4,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.07,10.85,1.25,-13.83,0,-0.0044,,,3,0
1,5,"3,1,0",RIGHT+JUMP,Mario1-1a,3.15,10.3,1.86,-12.27,0,0.0006,,,3,0
1,6,"3,1,0",RIGHT+JUMP,Mario1-1a,3.25,9.83,2.46,-10.75,0,-0.0043,,,3,0
1,7,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.38,9.43,3.07,-9.21,0,0.0007,,,3,0
1,8,"3,1,0",RIGHT+JUMP,Mario1-1a,3.54,9.1,3.68,-7.65,0,0.0007,,,3,0
1,9,"3,1,0",RIGHT+JUMP,Mario1-1a,3.73,8.83,4.32,-6.04,0,-0.0043,,,3,0
1,10,"3,1,0",RIGHT+JUMP,Mario1-1a,3.95,8.63,4.93,-4.48,0,0.0008,,,3,0
1,11,"3,1,0",RIGHT+JUMP,Mario1-1a,4.19,8.5,5.54,-2.93,0,0.0033,,,3,0
1,12,"2,1,0",SPRINT_L+JUMP,Mario1-1a,4.4,8.45,4.92,-1.37,0,0.0022,,,3,0
1,13,"2,1,0",SPRINT_L+JUMP,Mario1-1a,4.59,8.45,4.31,0.18,0,0.0029,,,3,0
1,14,"2,0,0",SPRINT_L,Mario1-1a,4.76,8.59,3.67,2.99,0,0.0037,,,3,0
1,15,"2,0,0",SPRINT_L,Mario1-1a,4.89,8.84,3.05,5.71,0,0.0036,,,3,0
1,16,"0,0,0",IDLE,Mario1-1a,5.01,9.21,2.7,8.46,0,0.01,,,3,0
1,17,"2,0,0",SPRINT_L,Mario1-1a,5.1,9.7,2.08,11.21,0,0.0031,,,3,0
1,18,"0,1,0",IDLE+JUMP,Mario1-1a,5.18,10.32,1.73,13.97,0,0.0079,,,3,0
1,19,"0,0,0",IDLE,Mario1-1a,5.24,11.0,1.4,16.63,0,0.0029,,,3,0
1,20,"0,0,0",IDLE,Mario1-1a,5.29,11.73,1.07,17.19,0,0.0077,,,3,0
1,21,"0,0,0",IDLE,Mario1-1a,5.32,12.5,0.72,17.19,0,0.0073,,,3,0
1,22,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,5.34,13.0,0.38,0.0,0,0.0042,,,3,0
1,23,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,5.34,12.21,0.0,-17.11,0,-0.0033,,,3,0
1,24,"3,0,0",RIGHT,Mario1-1a,5.36,11.53,0.61,-15.35,0,-0.0041,,,3,0
1,25,"3,0,0",RIGHT,Mario1-1a,5.41,10.88,1.26,-13.46,0,-0.0044,,,3,0
1,26,"1,0,0",LEFT,Mario1-1a,5.45,10.35,0.64,-11.66,0,0.0006,,,3,0
1,27,"1,0,0",LEFT,Mario1-1a,5.46,9.88,-0.0,-9.81,0,-0.0044,,,3,0
1,28,"4,0,0",SPRINT_R,Mario1-1a,5.48,9.53,0.62,-8.02,0,0.0006,,,3,0
1,29,"1,0,0",LEFT,Mario1-1a,5.48,9.25,0.01,-6.26,0,0.0006,,,3,0
1,30,"4,0,0",SPRINT_R,Mario1-1a,5.51,9.06,0.63,-4.5,0,0.0006,,,3,0
1,31,"1,0,0",LEFT,Mario1-1a,5.51,8.94,-0.02,-2.62,0,-0.0043,,,3,0
1,32,"4,0,0",SPRINT_R,Mario1-1a,5.54,8.9,0.59,-0.87,0,0.0007,,,3,0
1,33,"4,0,0",SPRINT_R,Mario1-1a,5.59,8.94,1.21,0.91,0,0.0036,,,3,0
1,34,"3,1,0",RIGHT+JUMP,Mario1-1a,5.67,9.09,1.84,3.47,0,0.0085,,,3,0
1,35,"2,0,0",SPRINT_L,Mario1-1a,5.72,9.37,1.21,6.22,0,0.0031,,,3,0
1,36,"0,1,0",IDLE+JUMP,Mario1-1a,5.76,9.75,0.88,8.88,0,0.0029,,,3,0
1,37,"0,1,0",IDLE+JUMP,Mario1-1a,5.79,10.26,0.53,11.64,0,0.0078,,,3,0
1,38,"0,0,0",IDLE,Mario1-1a,5.8,10.86,0.19,14.38,0,0.0027,,,3,0
1,39,"0,0,1",IDLE+FIRE,Mario1-1a,5.8,11.57,0.0,17.07,0,0.0076,,,3,0
1,40,"0,0,0",IDLE,Mario1-1a,5.8,12.31,0.0,17.19,0,0.0072,,,3,0
1,41,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,5.8,13.0,0.0,0.0,0,0.0042,,,3,0
1,42,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,5.8,12.26,0.0,-17.22,0,-0.0033,,,3,0
1,43,"1,1,0",LEFT+JUMP,Mario1-1a,5.78,11.58,-0.6,-15.69,0,-0.0041,,,3,0
1,44,"0,0,0",IDLE,Mario1-1a,5.76,10.96,-0.27,-13.95,0,-0.0044,,,3,0
1,45,"1,0,0",LEFT,Mario1-1a,5.73,10.42,-0.87,-12.2,0,0.0006,,,3,0
1,46,"0,0,1",IDLE+FIRE,Mario1-1a,5.71,9.93,-0.53,-10.4,0,-0.0044,,,3,0
1,47,"1,0,0",LEFT,Mario1-1a,5.65,9.55,-1.16,-8.57,0,0.0006,,,3,0
1,48,"4,0,0",SPRINT_R,Mario1-1a,5.63,9.25,-0.54,-6.8,0,0.0006,,,3,0
1,49,"1,0,0",LEFT,Mario1-1a,5.58,9.03,-1.16,-5.0,0,0.0006,,,3,0
1,50,"4,0,0",SPRINT_R,Mario1-1a,5.56,8.89,-0.53,-3.23,0,-0.0043,,,3,0
1,51,"4,0,0",SPRINT_R,Mario1-1a,5.56,8.83,0.11,-1.39,0,0.0007,,,3,0
1,52,"4,0,0",SPRINT_R,Mario1-1a,5.59,8.84,0.73,0.4,0,0.0035,,,3,0
1,53,"3,0,0",RIGHT,Mario1-1a,5.65,8.98,1.35,3.13,0,0.0035,,,3,0
1,54,"2,1,0",SPRINT_L+JUMP,Mario1-1a,5.68,9.27,0.68,6.09,0,0.0079,,,3,0
1,55,"2,1,0",SPRINT_L+JUMP,Mario1-1a,5.69,9.67,0.03,8.91,0,0.0027,,,3,0
1,56,"2,1,0",SPRINT_L+JUMP,Mario1-1a,5.66,10.18,-0.59,11.65,0,0.0076,,,3,0
1,57,"0,0,0",IDLE,Mario1-1a,5.65,10.85,-0.22,14.63,0,0.0027,,,3,0
1,58,"0,0,1",IDLE+FIRE,Mario1-1a,5.64,11.6,0.0,17.19,0,0.0076,,,3,0
1,59,"0,0,1",IDLE+FIRE,Mario1-1a,5.64,12.36,0.0,17.19,0,0.0072,,,3,0
1,60,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,3.0,13.0,0.0,0.0,0,-0.2995,,Enemy,2,0
1,61,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,3.04,13.0,0.7,0.0,0,0.0035,,Enemy,2,0
1,62,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,3.04,12.25,0.0,-17.2,0,-0.0032,,Enemy,2,0
1,63,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.05,11.57,0.61,-15.67,0,-0.0041,,Enemy,2,0
1,64,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.1,10.93,1.24,-14.08,0,-0.0044,,Enemy,2,0
1,65,"3,1,0",RIGHT+JUMP,Mario1-1a,3.18,10.36,1.85,-12.53,0,0.0006,,Enemy,2,0
1,66,"3,1,0",RIGHT+JUMP,Mario1-1a,3.29,9.84,2.51,-10.86,0,-0.0043,,Enemy,2,0
1,67,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.42,9.43,3.13,-9.31,0,0.0007,,Enemy,2,0
1,68,"3,1,0",RIGHT+JUMP,Mario1-1a,3.59,9.09,3.75,-7.73,0,0.0007,,Enemy,2,0
1,69,"3,1,0",RIGHT+JUMP,Mario1-1a,3.78,8.82,4.36,-6.16,0,-0.0043,,Enemy,2,0
1,70,"3,1,0",RIGHT+JUMP,Mario1-1a,3.99,8.62,4.97,-4.62,0,0.0008,,Enemy,2,0
1,71,"3,1,0",RIGHT+JUMP,Mario1-1a,4.24,8.49,5.59,-3.05,0,0.0033,,Enemy,2,0
1,72,"2,1,0",SPRINT_L+JUMP,Mario1-1a,4.45,8.42,4.98,-1.51,0,0.0021,,Enemy,2,0
1,73,"2,1,0",SPRINT_L+JUMP,Mario1-1a,4.64,8.42,4.37,0.02,0,0.0028,,Enemy,2,0
1,74,"2,0,0",SPRINT_L,Mario1-1a,4.8,8.53,3.77,2.65,0,0.0036,,Enemy,2,0
1,75,"2,0,0",SPRINT_L,Mario1-1a,4.94,8.78,3.13,5.44,0,0.0036,,Enemy,2,0
1,76,"0,0,0",IDLE,Mario1-1a,5.06,9.16,2.78,8.3,0,0.01,,Enemy,2,0
1,77,"2,0,0",SPRINT_L,Mario1-1a,5.16,9.66,2.14,11.11,0,0.0031,,Enemy,2,0
1,78,"0,1,0",IDLE+JUMP,Mario1-1a,5.24,10.28,1.79,13.89,0,0.0079,,Enemy,2,0
1,79,"0,0,0",IDLE,Mario1-1a,5.31,10.96,1.45,16.59,0,0.0029,,Enemy,2,0
1,80,"0,0,0",IDLE,Mario1-1a,5.36,11.69,1.12,17.19,0,0.0077,,Enemy,2,0
1,81,"0,0,0",IDLE,Mario1-1a,5.4,12.44,0.78,17.19,0,0.0073,,Enemy,2,0
1,82,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,5.42,13.0,0.43,0.0,0,0.0042,,Enemy,2,0
1,83,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,5.42,12.23,0.0,-17.14,0,-0.0033,,Enemy,2,0
1,84,"3,0,0",RIGHT,Mario1-1a,5.44,11.52,0.63,-15.33,0,-0.0041,,Enemy,2,0
1,85,"3,0,0",RIGHT,Mario1-1a,5.49,10.91,1.24,-13.56,0,-0.0044,,Enemy,2,0
