episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.01,13.02,0.35,1.0,0,0.0015,,,3,0
1,2,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.17,12.17,3.2,-17.03,0,-0.0032,,,3,0
1,3,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,3.29,11.45,2.56,-15.4,0,-0.0041,,,3,0
1,4,"1,1,0",LEFT+JUMP,Mario1-1a,3.39,10.82,1.93,-13.81,0,-0.0044,,,3,0
1,5,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,3.45,10.23,1.27,-12.14,0,0.0006,,,3,0
1,6,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,3.49,9.73,0.62,-10.47,0,-0.0043,,,3,0
1,7,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.55,9.32,1.28,-8.82,0,0.0007,,,3,0
1,8,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.63,8.99,1.91,-7.21,0,-0.0043,,,3,0
1,9,"1,1,0",LEFT+JUMP,Mario1-1a,3.69,8.74,1.3,-5.64,0,0.0007,,,3,0
1,10,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.78,8.56,1.96,-3.96,0,0.0007,,,3,0
1,11,"1,1,0",LEFT+JUMP,Mario1-1a,3.84,8.45,1.33,-2.35,0,0.0007,,,3,0
1,12,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.93,8.42,1.98,-0.72,0,0.002,,,3,0
1,13,"4,1,0",SPRINT_R+JUMP,Mario1-1a,4.06,8.47,2.66,0.99,0,0.0052,,,3,0
1,14,"3,0,0",RIGHT,Mario1-1a,4.21,8.65,3.31,3.87,0,0.0037,,,3,0
1,15,"3,0,0",RIGHT,Mario1-1a,4.39,8.96,3.95,6.74,0,0.0036,,,3,0
1,16,"1,0,0",LEFT,Mario1-1a,4.54,9.39,3.32,9.56,0,0.0083,,,3,0
1,17,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,4.67,9.95,2.68,12.41,0,0.0032,,,3,0
1,18,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,4.77,10.69,1.98,15.53,0,0.0079,,,3,0
1,19,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,4.84,11.44,1.36,17.19,0,0.0078,,,3,0
1,20,"3,1,0",RIGHT+JUMP,Mario1-1a,4.93,12.24,2.02,17.19,0,0.0075,,,3,0
1,21,"3,1,0",RIGHT+JUMP,Mario1-1a,5.05,13.0,2.69,0.0,0,0.0089,,,3,0
1,22,"4,1,0",SPRINT_R+JUMP,Mario1-1a,5.29,12.21,5.29,-17.18,0,-0.0033,,,3,0
1,23,"3,1,0",RIGHT+JUMP,Mario1-1a,5.57,11.44,5.98,-15.43,0,-0.0041,,,3,0
1,24,"3,1,0",RIGHT+JUMP,Mario1-1a,5.88,10.76,6.65,-13.72,0,-0.0044,,,3,0
1,25,"3,1,0",RIGHT+JUMP,Mario1-1a,6.21,10.19,7.29,-12.08,0,0.0023,,,3,0
1,26,"1,1,0",LEFT+JUMP,Mario1-1a,6.51,9.71,6.67,-10.5,0,-0.0044,,,3,0
1,27,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,6.78,9.31,6.05,-8.92,0,0.0006,,,3,0
1,28,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,7.04,8.96,5.35,-7.18,0,-0.0026,,,3,0
1,29,"3,1,0",RIGHT+JUMP,Mario1-1a,7.32,8.7,6.01,-5.52,0,0.0008,,,3,0
1,30,"3,1,0",RIGHT+JUMP,Mario1-1a,7.65,8.52,6.7,-3.76,0,0.0014,,,3,0
1,31,"3,1,0",RIGHT+JUMP,Mario1-1a,8.0,8.42,7.36,-2.07,0,0.0021,,,3,0
1,32,"3,1,0",RIGHT+JUMP,Mario1-1a,8.4,8.41,8.06,-0.28,0,0.0044,,,3,0
1,33,"3,1,0",RIGHT+JUMP,Mario1-1a,8.83,8.48,8.76,1.48,0,0.0031,,,3,0
1,34,"3,0,0",RIGHT,Mario1-1a,9.3,8.71,9.38,4.59,0,0.0052,,,3,0
1,35,"3,0,0",RIGHT,Mario1-1a,9.75,9.07,9.38,7.6,0,0.0085,,,3,0
1,36,"2,1,0",SPRINT_L+JUMP,Mario1-1a,10.18,9.61,8.66,10.72,0,0.0053,,,3,0
1,37,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,10.6,10.26,8.27,13.85,0,0.0084,,,3,0
1,38,"2,0,0",SPRINT_L,Mario1-1a,10.99,11.07,7.56,16.97,0,0.0082,,,3,0
1,39,"3,1,0",RIGHT+JUMP,Mario1-1a,11.39,11.93,8.27,17.19,0,0.005,,,3,0
1,40,"3,1,0",RIGHT+JUMP,Mario1-1a,11.83,12.79,8.97,17.19,0,0.0079,,,3,0
1,41,"3,1,0",RIGHT+JUMP,Mario1-1a,12.29,12.56,9.38,-17.94,0,0.0021,,,3,0
1,42,"2,1,0",SPRINT_L+JUMP,Mario1-1a,12.73,11.73,8.66,-16.15,0,-0.0042,,,3,0
