episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,4,RIGHT+JUMP,1,3.0,16.01,0.27,0.71,0,1.8621,,,3,0
1,2,4,RIGHT+JUMP,1,3.06,16.0,1.06,0.0,0,0.0337,,,3,0
1,3,4,RIGHT+JUMP,1,3.23,15.31,3.81,-15.68,0,0.109,,,3,0
1,4,4,RIGHT+JUMP,1,3.42,14.66,4.51,-14.08,0,0.1255,,,3,0
1,5,4,RIGHT+JUMP,1,3.64,14.09,5.2,-12.51,0,0.1437,,,3,0
1,6,4,RIGHT+JUMP,1,3.88,13.61,5.86,-10.99,0,0.1574,,,3,0
1,7,5,RUN+RIGHT,1,4.17,13.21,6.68,-9.22,0,0.1893,,,3,0
1,8,5,RUN+RIGHT,1,4.5,12.88,7.51,-7.43,0,0.2153,,,3,0
1,9,5,RUN+RIGHT,1,4.86,12.64,8.3,-5.7,0,0.2303,,,3,0
1,10,5,RUN+RIGHT,1,5.27,12.47,9.14,-3.89,0,0.2657,,,3,0
1,11,5,RUN+RIGHT,1,5.71,12.37,9.97,-2.09,0,0.2867,,,3,0
1,12,5,RUN+RIGHT,1,6.19,12.36,10.8,-0.28,0,0.3146,,,3,0
1,13,5,RUN+RIGHT,1,6.71,12.43,11.65,1.55,0,0.3439,,,3,0
1,14,5,RUN+RIGHT,1,7.27,12.62,12.5,5.11,0,0.3671,,,3,0
1,15,5,RUN+RIGHT,1,7.88,12.98,13.37,8.71,0,0.3973,,,3,0
1,16,4,RIGHT+JUMP,1,8.16,13.5,6.25,12.27,0,0.1865,,,3,0
1,17,4,RIGHT+JUMP,1,8.44,14.15,6.25,15.68,0,0.1784,,,3,0
1,18,4,RIGHT+JUMP,1,8.71,14.91,6.25,17.19,0,0.1823,,,3,0
1,19,4,RIGHT+JUMP,1,9.0,15.69,6.25,17.19,0,0.1839,,,3,0
1,20,17,RUN+RIGHT+JUMP+FIRE,1,9.35,15.62,8.44,-16.42,0,0.2299,,,3,0
1,21,4,RIGHT+JUMP,1,9.63,14.93,6.25,-14.81,0,0.1833,,,3,0
1,22,4,RIGHT+JUMP,1,9.92,14.31,6.25,-13.16,0,0.1873,,,3,0
1,23,4,RIGHT+JUMP,1,10.21,13.75,6.25,-11.5,0,0.1892,,,3,0
1,24,5,RUN+RIGHT,1,10.52,13.29,7.11,-9.65,0,0.2043,,,3,0
1,25,5,RUN+RIGHT,1,10.88,12.94,7.94,-7.83,0,0.2303,,,3,0
1,26,5,RUN+RIGHT,1,11.28,12.67,8.81,-5.96,0,0.2644,,,3,0
1,27,5,RUN+RIGHT,1,11.72,12.48,9.65,-4.13,0,0.2839,,,3,0
1,28,5,RUN+RIGHT,1,12.19,12.38,10.49,-2.32,0,0.3051,,,3,0
1,29,5,RUN+RIGHT,1,12.7,12.35,11.33,-0.49,0,0.3345,,,3,0
1,30,5,RUN+RIGHT,1,13.25,12.42,12.2,2.25,0,0.3616,,,3,0
1,31,5,RUN+RIGHT,1,13.84,12.64,13.05,5.81,0,0.3838,,,3,0
1,32,5,RUN+RIGHT,1,14.47,13.03,13.92,9.41,0,0.4143,,,3,0
1,33,4,RIGHT+JUMP,1,14.74,13.56,6.25,12.86,0,0.1805,,,3,0
1,34,4,RIGHT+JUMP,1,15.01,14.23,6.25,16.26,0,0.1785,,,3,0
1,35,4,RIGHT+JUMP,1,15.3,15.02,6.25,17.19,0,0.1865,,,3,0
1,36,15,RUN+RIGHT+FIRE,1,15.61,15.78,7.09,17.19,0,0.2002,,,3,0
1,37,15,RUN+RIGHT+FIRE,1,15.98,15.64,9.18,-16.35,0,0.2427,,,3,0
1,38,4,RIGHT+JUMP,1,16.25,14.97,6.25,-14.79,0,0.1771,,,3,0
1,39,4,RIGHT+JUMP,1,16.54,14.36,6.25,-13.16,0,0.1851,,,3,0
1,40,4,RIGHT+JUMP,1,16.81,13.83,6.25,-11.59,0,0.1787,,,3,0
1,41,4,RIGHT+JUMP,1,17.09,13.37,6.25,-10.01,0,0.1787,,,3,0
1,42,5,RUN+RIGHT,1,17.41,13.0,7.1,-8.18,0,0.2078,,,3,0
