episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,14,RIGHT+JUMP+FIRE,1,3.0,16.01,0.27,0.69,0,1.8619,,,3,0
1,2,14,RIGHT+JUMP+FIRE,1,3.06,16.0,1.05,0.0,0,0.0334,,,3,0
1,3,2,RIGHT,1,3.21,15.35,3.68,-15.55,0,0.1004,,,3,0
1,4,2,RIGHT,1,3.39,14.73,4.35,-13.79,0,0.117,,,3,0
1,5,2,RIGHT,1,3.6,14.2,5.02,-12.06,0,0.1344,,,3,0
1,6,2,RIGHT,1,3.84,13.73,5.71,-10.27,0,0.1584,,,3,0
1,7,14,RIGHT+JUMP+FIRE,1,4.11,13.35,6.25,-8.73,0,0.175,,,3,0
1,8,14,RIGHT+JUMP+FIRE,1,4.39,13.03,6.25,-7.15,0,0.1792,,,3,0
1,9,14,RIGHT+JUMP+FIRE,1,4.66,12.79,6.25,-5.61,0,0.175,,,3,0
1,10,14,RIGHT+JUMP+FIRE,1,4.92,12.62,6.25,-4.13,0,0.169,,,3,0
1,11,14,RIGHT+JUMP+FIRE,1,5.2,12.51,6.25,-2.53,0,0.1814,,,3,0
1,12,14,RIGHT+JUMP+FIRE,1,5.47,12.47,6.25,-0.96,0,0.1795,,,3,0
1,13,14,RIGHT+JUMP+FIRE,1,5.74,12.49,6.25,0.6,0,0.1775,,,3,0
1,14,14,RIGHT+JUMP+FIRE,1,6.03,12.67,6.25,3.9,0,0.1839,,,3,0
1,15,14,RIGHT+JUMP+FIRE,1,6.31,13.0,6.25,7.24,0,0.1862,,,3,0
1,16,14,RIGHT+JUMP+FIRE,1,6.6,13.5,6.25,10.84,0,0.1885,,,3,0
1,17,14,RIGHT+JUMP+FIRE,1,6.87,14.12,6.25,14.25,0,0.1783,,,3,0
1,18,14,RIGHT+JUMP+FIRE,1,7.16,14.89,6.25,17.19,0,0.1884,,,3,0
1,19,14,RIGHT+JUMP+FIRE,1,7.45,15.68,6.25,17.19,0,0.1881,,,3,0
1,20,14,RIGHT+JUMP+FIRE,1,7.72,15.64,6.25,-16.47,0,0.1795,,,3,0
1,21,14,RIGHT+JUMP+FIRE,1,8.0,14.96,6.25,-14.87,0,0.1814,,,3,0
1,22,14,RIGHT+JUMP+FIRE,1,8.28,14.35,6.25,-13.28,0,0.1811,,,3,0
1,23,14,RIGHT+JUMP+FIRE,1,8.56,13.8,6.25,-11.65,0,0.1851,,,3,0
1,24,14,RIGHT+JUMP+FIRE,1,8.84,13.33,6.25,-10.07,0,0.179,,,3,0
1,25,14,RIGHT+JUMP+FIRE,1,9.12,12.96,6.25,-8.48,0,0.181,,,3,0
1,26,14,RIGHT+JUMP+FIRE,1,9.4,12.65,6.25,-6.89,0,0.1811,,,3,0
1,27,14,RIGHT+JUMP+FIRE,1,9.68,12.41,6.25,-5.29,0,0.1811,,,3,0
1,28,14,RIGHT+JUMP+FIRE,1,9.97,12.24,6.25,-3.63,0,0.1894,,,3,0
1,29,14,RIGHT+JUMP+FIRE,1,10.23,12.16,6.25,-2.1,0,0.1732,,,3,0
1,30,14,RIGHT+JUMP+FIRE,1,10.51,12.13,6.25,-0.51,0,0.1816,,,3,0
1,31,14,RIGHT+JUMP+FIRE,1,10.8,12.18,6.25,1.12,0,0.1858,,,3,0
1,32,14,RIGHT+JUMP+FIRE,1,11.08,12.39,6.25,4.6,0,0.1821,,,3,0
1,33,14,RIGHT+JUMP+FIRE,1,11.36,12.76,6.25,8.16,0,0.1864,,,3,0
1,34,14,RIGHT+JUMP+FIRE,1,11.64,13.28,6.25,11.65,0,0.1825,,,3,0
1,35,14,RIGHT+JUMP+FIRE,1,11.91,13.89,6.25,15.01,0,0.1763,,,3,0
1,36,14,RIGHT+JUMP+FIRE,1,12.18,14.63,6.25,17.19,0,0.1783,,,3,0
1,37,14,RIGHT+JUMP+FIRE,1,12.46,15.4,6.25,17.19,10,0.1921,,,3,1
1,38,14,RIGHT+JUMP+FIRE,1,12.74,16.0,6.25,0.0,10,0.1817,,,3,1
1,39,2,RIGHT,1,13.01,15.33,6.25,-15.49,10,0.1774,,,3,1
1,40,2,RIGHT,1,13.28,14.72,6.25,-13.76,10,0.173,,,3,1
1,41,5,RUN+RIGHT,1,13.58,14.17,7.08,-11.97,10,0.1968,,,3,1
1,42,5,RUN+RIGHT,1,13.92,13.7,7.91,-10.16,10,0.2233,,,3,1
1,43,5,RUN+RIGHT,1,14.31,13.33,8.75,-8.34,10,0.2538,,,3,1
1,44,5,RUN+RIGHT,1,14.74,13.04,9.58,-6.53,10,0.2784,,,3,1
1,45,5,RUN+RIGHT,1,15.2,12.83,10.42,-4.72,10,0.3028,,,3,1
1,46,5,RUN+RIGHT,1,15.68,12.7,11.22,-2.99,10,0.3115,,,3,1
1,47,5,RUN+RIGHT,1,16.22,12.63,12.07,-1.14,10,0.3538,,,3,1
1,48,5,RUN+RIGHT,1,16.79,12.64,12.91,0.67,10,0.3707,,,3,1
1,49,5,RUN+RIGHT,1,17.39,12.78,13.74,4.15,10,0.3955,,,3,1
1,50,5,RUN+RIGHT,1,18.04,13.09,14.59,7.68,10,0.4251,,,3,1
1,51,5,RUN+RIGHT,1,18.7,13.54,15.41,11.08,10,0.4348,,,3,1
1,52,5,RUN+RIGHT,1,19.4,14.13,16.22,14.49,10,0.4583,,,3,1
1,53,5,RUN+RIGHT,1,20.14,14.86,17.04,17.19,10,0.4814,,,3,1
1,54,5,RUN+RIGHT,1,20.92,15.62,17.88,17.19,10,0.5166,,,3,1
1,55,14,RIGHT+JUMP+FIRE,1,21.19,16.0,6.25,0.0,10,0.1755,,,3,1
1,56,2,RIGHT,1,21.47,15.32,6.25,-15.47,10,0.1794,,,3,1
1,57,5,RUN+RIGHT,1,21.78,14.68,7.1,-13.63,10,0.2017,,,3,1
1,58,5,RUN+RIGHT,1,22.11,14.15,7.9,-11.88,10,0.2155,,,3,1
