episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"4,0,0",SPRINT_R,Mario1-1a,3.01,13.02,0.32,0.9,0,0.0015,,,3,0
1,2,"4,0,0",SPRINT_R,Mario1-1a,3.17,13.0,3.16,0.0,0,0.0035,,,3,0
1,3,"4,0,0",SPRINT_R,Mario1-1a,3.46,13.0,5.99,0.0,0,0.0035,,,3,0
1,4,"4,0,0",SPRINT_R,Mario1-1a,3.82,13.0,8.43,0.0,0,0.0035,,,3,0
1,5,"4,0,0",SPRINT_R,Mario1-1a,4.31,13.0,10.95,0.0,0,0.0052,,,3,0
1,6,"4,0,0",SPRINT_R,Mario1-1a,4.85,13.0,12.5,0.0,0,0.0035,,,3,0
1,7,"4,0,0",SPRINT_R,Mario1-1a,5.4,13.0,12.5,0.0,0,0.0052,,,3,0
1,8,"4,0,0",SPRINT_R,Mario1-1a,5.95,13.0,12.5,0.0,0,0.0034,,,3,0
1,9,"4,0,0",SPRINT_R,Mario1-1a,6.48,13.0,12.5,0.0,0,0.0052,,,3,0
1,10,"4,0,0",SPRINT_R,Mario1-1a,3.0,13.0,0.0,0.0,0,-0.2995,,Enemy,2,0
1,11,"4,0,0",SPRINT_R,Mario1-1a,3.04,13.0,0.71,0.0,0,0.0035,,Enemy,2,0
1,12,"4,0,0",SPRINT_R,Mario1-1a,3.17,13.0,3.1,0.0,0,0.0035,,Enemy,2,0
1,13,"4,0,0",SPRINT_R,Mario1-1a,3.42,13.0,5.63,0.0,0,0.0035,,Enemy,2,0
1,14,"4,0,0",SPRINT_R,Mario1-1a,3.78,13.0,8.17,0.0,0,0.0035,,Enemy,2,0
1,15,"4,0,0",SPRINT_R,Mario1-1a,4.25,13.0,10.66,0.0,0,0.0052,,Enemy,2,0
1,16,"4,0,0",SPRINT_R,Mario1-1a,4.79,13.0,12.5,0.0,0,0.0035,,Enemy,2,0
1,17,"4,0,0",SPRINT_R,Mario1-1a,5.33,13.0,12.5,0.0,0,0.0052,,Enemy,2,0
1,18,"4,0,0",SPRINT_R,Mario1-1a,5.89,13.0,12.5,0.0,0,0.0034,,Enemy,2,0
1,19,"4,0,0",SPRINT_R,Mario1-1a,6.47,13.0,12.5,0.0,0,0.0052,,Enemy,2,0
1,20,"4,0,0",SPRINT_R,Mario1-1a,3.0,13.0,0.0,0.0,0,-0.2995,,Enemy,1,0
1,21,"4,0,0",SPRINT_R,Mario1-1a,3.04,13.0,0.71,0.0,0,0.0035,,Enemy,1,0
1,22,"4,0,0",SPRINT_R,Mario1-1a,3.18,13.0,3.2,0.0,0,0.0035,,Enemy,1,0
1,23,"4,0,0",SPRINT_R,Mario1-1a,3.45,13.0,5.84,0.0,0,0.0035,,Enemy,1,0
1,24,"4,0,0",SPRINT_R,Mario1-1a,3.84,13.0,8.46,0.0,0,0.0035,,Enemy,1,0
1,25,"4,0,0",SPRINT_R,Mario1-1a,4.33,13.0,11.02,0.0,0,0.0052,,Enemy,1,0
1,26,"4,0,0",SPRINT_R,Mario1-1a,4.9,13.0,12.5,0.0,0,0.0035,,Enemy,1,0
1,27,"4,0,0",SPRINT_R,Mario1-1a,5.48,13.0,12.5,0.0,0,0.0052,,Enemy,1,0
1,28,"4,0,0",SPRINT_R,Mario1-1a,6.06,13.0,12.5,0.0,0,0.0052,,Enemy,1,0
1,29,"4,0,0",SPRINT_R,Mario1-1a,6.66,13.0,12.5,0.0,0,-0.2965,DIED,Enemy,0,0
1,30,"4,0,0",[4 0 0],,0.0,0.0,0.0,0.0,0,-2.9995,,,0,0
