episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"0,0,0",IDLE,Mario1-1a,3.0,13.02,0.0,0.82,0,0.0005,,,3,0
1,2,"4,0,1",SPRINT_R+FIRE,Mario1-1a,3.14,13.0,2.84,0.0,0,0.0035,,,3,0
1,3,"4,0,0",SPRINT_R,Mario1-1a,3.38,13.0,5.36,0.0,0,0.0035,,,3,0
1,4,"0,0,0",IDLE,Mario1-1a,3.54,13.0,3.56,0.0,0,0.0035,,,3,0
1,5,"4,0,0",SPRINT_R,Mario1-1a,3.8,13.0,6.04,0.0,0,0.0035,,,3,0
1,6,"0,0,0",IDLE,Mario1-1a,3.99,13.0,4.23,0.0,0,0.0035,,,3,0
1,7,"4,0,0",SPRINT_R,Mario1-1a,4.31,13.0,6.9,0.0,0,0.0052,,,3,0
1,8,"0,0,0",IDLE,Mario1-1a,4.55,13.0,4.99,0.0,0,0.0035,,,3,0
1,9,"0,1,0",IDLE+JUMP,Mario1-1a,4.69,12.24,3.2,-17.24,0,-0.0033,,,3,0
1,10,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,4.85,11.53,3.83,-15.66,0,-0.0041,,,3,0
1,11,"3,0,0",RIGHT,Mario1-1a,5.05,10.87,4.48,-13.79,0,-0.0027,,,3,0
1,12,"4,0,1",SPRINT_R+FIRE,Mario1-1a,5.27,10.32,5.11,-11.99,0,0.0006,,,3,0
1,13,"4,0,0",SPRINT_R,Mario1-1a,5.52,9.84,5.76,-10.13,0,-0.0044,,,3,0
1,14,"3,0,0",RIGHT,Mario1-1a,5.81,9.47,6.38,-8.33,0,0.0006,,,3,0
1,15,"3,1,0",RIGHT+JUMP,Mario1-1a,6.12,9.17,7.01,-6.73,0,0.0024,,,3,0
1,16,"2,1,0",SPRINT_L+JUMP,Mario1-1a,6.4,8.94,6.4,-5.2,0,-0.004,,,3,0
1,17,"2,1,0",SPRINT_L+JUMP,Mario1-1a,6.66,8.78,5.76,-3.59,0,0.0013,,,3,0
1,18,"2,1,0",SPRINT_L+JUMP,Mario1-1a,6.88,8.69,5.13,-1.99,0,0.0019,,,3,0
1,19,"4,0,0",SPRINT_R,Mario1-1a,7.14,8.68,5.76,-0.19,0,0.0044,,,3,0
1,20,"2,1,0",SPRINT_L+JUMP,Mario1-1a,7.36,8.74,5.14,1.36,0,0.0032,,,3,0
1,21,"1,0,1",LEFT+FIRE,Mario1-1a,7.57,8.93,4.5,4.21,0,0.0036,,,3,0
1,22,"4,0,0",SPRINT_R,Mario1-1a,7.79,9.24,5.13,6.97,0,0.0085,,,3,0
1,23,"0,1,0",IDLE+JUMP,Mario1-1a,8.01,9.69,4.77,9.81,0,0.0051,,,3,0
1,24,"2,1,0",SPRINT_L+JUMP,Mario1-1a,8.19,10.25,4.14,12.58,0,0.0082,,,3,0
1,25,"0,0,0",IDLE,Mario1-1a,8.37,10.9,3.79,15.38,0,0.0031,,,3,0
1,26,"3,1,0",RIGHT+JUMP,Mario1-1a,8.56,11.68,4.43,17.19,0,0.008,,,3,0
1,27,"0,1,0",IDLE+JUMP,Mario1-1a,8.76,12.48,4.07,-11.25,100,0.105,,,3,0
1,28,"0,0,0",IDLE,Mario1-1a,8.92,12.06,3.72,-9.45,100,0.0004,,,3,0
1,29,"3,1,0",RIGHT+JUMP,Mario1-1a,9.11,11.73,4.34,-7.67,100,-0.0024,,,3,0
1,30,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,9.34,11.46,4.98,-5.83,100,0.0004,,,3,0
1,31,"2,1,0",SPRINT_L+JUMP,Mario1-1a,9.53,11.29,4.34,-4.01,100,0.0006,,,3,0
1,32,"0,1,0",IDLE+JUMP,Mario1-1a,9.71,11.19,3.99,-2.18,100,0.0013,,,3,0
1,33,"3,1,0",RIGHT+JUMP,Mario1-1a,9.93,11.18,4.66,-0.24,100,0.0025,,,3,0
1,34,"2,1,0",SPRINT_L+JUMP,Mario1-1a,10.11,11.24,4.03,1.56,100,0.0049,,,3,0
1,35,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,10.33,11.45,4.68,4.45,100,0.0034,,,3,0
1,36,"3,1,0",RIGHT+JUMP,Mario1-1a,10.57,11.78,5.32,7.26,100,0.0034,,,3,0
1,37,"3,1,0",RIGHT+JUMP,Mario1-1a,10.85,12.25,5.97,10.16,100,0.0079,,,3,0
1,38,"3,0,0",RIGHT,Mario1-1a,11.14,12.83,6.6,-11.25,200,0.1021,,,3,0
1,39,"0,0,0",IDLE,Mario1-1a,11.44,12.36,6.23,-9.34,200,0.0004,,,3,0
1,40,"0,1,0",IDLE+JUMP,Mario1-1a,11.71,12.02,5.87,-7.45,200,0.0004,,,3,0
1,41,"0,1,0",IDLE+JUMP,Mario1-1a,11.96,11.76,5.51,-5.58,200,-0.0042,,,3,0
1,42,"2,0,1",SPRINT_L+FIRE,Mario1-1a,12.19,11.59,4.85,-3.7,200,0.0025,,,3,0
1,43,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,12.43,11.51,5.48,-1.88,200,0.0017,,,3,0
1,44,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,12.72,11.51,6.14,0.03,200,0.0025,,,3,0
1,45,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,13.03,11.63,6.77,2.84,200,0.0049,,,3,0
1,46,"2,0,1",SPRINT_L+FIRE,Mario1-1a,13.32,11.91,6.1,5.81,200,0.0034,,,3,0
1,47,"2,0,1",SPRINT_L+FIRE,Mario1-1a,13.56,12.3,5.46,8.62,200,0.0079,,,3,0
1,48,"0,0,1",IDLE+FIRE,Mario1-1a,13.79,12.8,5.12,-11.25,300,0.1003,,,3,0
1,49,"3,1,0",RIGHT+JUMP,Mario1-1a,14.04,12.38,5.73,-9.47,300,0.0021,,,3,0
1,50,"3,1,0",RIGHT+JUMP,Mario1-1a,14.33,12.03,6.38,-7.61,300,0.0003,,,3,0
1,51,"3,1,0",RIGHT+JUMP,Mario1-1a,14.64,11.77,7.01,-5.79,300,-0.004,,,3,0
1,52,"1,0,1",LEFT+FIRE,Mario1-1a,14.94,11.59,6.35,-3.88,300,0.0011,,,3,0
1,53,"1,0,1",LEFT+FIRE,Mario1-1a,15.21,11.5,5.68,-1.97,300,0.0034,,,3,0
1,54,"0,0,1",IDLE+FIRE,Mario1-1a,15.45,11.49,5.33,-0.15,300,0.0024,,,3,0
1,55,"2,0,1",SPRINT_L+FIRE,Mario1-1a,15.66,11.57,4.68,1.72,300,0.0031,,,3,0
1,56,"3,0,1",RIGHT+FIRE,Mario1-1a,15.91,11.78,5.32,4.57,300,0.0033,,,3,0
1,57,"3,0,1",RIGHT+FIRE,Mario1-1a,16.18,12.11,5.96,7.4,300,0.0096,,,3,0
1,58,"3,1,0",RIGHT+JUMP,Mario1-1a,16.47,12.57,6.58,-11.25,400,0.1003,,,3,0
1,59,"3,1,0",RIGHT+JUMP,Mario1-1a,16.78,12.16,7.19,-9.5,400,0.0003,,,3,0
1,60,"3,1,0",RIGHT+JUMP,Mario1-1a,17.13,11.81,7.82,-7.66,400,-0.0025,,,3,0
1,61,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,17.46,11.55,7.48,-5.88,400,0.0007,,,3,0
1,62,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,17.79,11.37,7.12,-4.01,400,0.0011,,,3,0
1,63,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,18.08,11.27,6.78,-2.25,400,0.0034,,,3,0
1,64,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,18.36,11.25,6.15,-0.44,400,0.0023,,,3,0
1,65,"1,0,1",LEFT+FIRE,Mario1-1a,18.61,11.31,5.51,1.41,400,0.0029,,,3,0
1,66,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,18.82,11.49,4.91,4.11,400,0.0033,,,3,0
1,67,"3,1,0",RIGHT+JUMP,Mario1-1a,19.08,11.83,5.57,7.08,400,0.0051,,,3,0
1,68,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,19.31,12.25,5.23,9.79,400,0.0076,,,3,0
1,69,"3,0,0",RIGHT,Mario1-1a,19.58,12.82,5.87,12.62,400,0.003,,,3,0
1,70,"3,0,0",RIGHT,Mario1-1a,19.9,12.58,7.51,-17.87,400,0.0002,,,3,0
1,71,"3,1,0",RIGHT+JUMP,Mario1-1a,20.27,11.81,8.16,-16.21,400,-0.002,,,3,0
1,72,"0,1,0",IDLE+JUMP,Mario1-1a,20.64,11.11,7.8,-14.54,400,0.0003,,,3,0
1,73,"0,1,0",IDLE+JUMP,Mario1-1a,20.98,11.02,7.44,0.81,400,0.0026,,,3,0
1,74,"2,1,0",SPRINT_L+JUMP,Mario1-1a,21.29,11.18,6.79,3.44,400,0.0053,,,3,0
