episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,19,RUN+LEFT+JUMP+FIRE,1,2.99,16.01,-0.31,0.67,0,0.0172,,,3,0
1,2,19,RUN+LEFT+JUMP+FIRE,1,2.93,16.0,-1.25,0.0,0,0.0172,,,3,0
1,3,19,RUN+LEFT+JUMP+FIRE,1,2.74,15.32,-4.48,-15.72,0,0.0181,,,3,0
1,4,9,RUN+LEFT+JUMP,1,2.52,14.68,-5.3,-14.14,0,0.0189,,,3,0
1,5,9,RUN+LEFT+JUMP,1,2.24,14.09,-6.16,-12.51,0,0.0189,,,3,0
1,6,9,RUN+LEFT+JUMP,1,1.94,13.59,-7.0,-10.91,0,0.0204,,,3,0
1,7,9,RUN+LEFT+JUMP,1,1.56,13.11,-7.93,-9.14,0,0.0204,,,3,0
1,8,9,RUN+LEFT+JUMP,1,1.17,12.78,-8.75,-7.56,0,0.0214,,,3,0
1,9,9,RUN+LEFT+JUMP,1,1.0,12.51,0.0,-5.93,0,0.0214,,,3,0
1,10,5,RUN+RIGHT,1,1.04,12.33,0.83,-4.14,0,0.0214,,,3,0
1,11,5,RUN+RIGHT,1,1.11,12.22,1.65,-2.35,0,0.0214,,,3,0
1,12,5,RUN+RIGHT,1,1.22,12.2,2.48,-0.56,0,0.0241,,,3,0
1,13,5,RUN+RIGHT,1,1.37,12.25,3.32,1.25,0,0.026,,,3,0
1,14,5,RUN+RIGHT,1,1.55,12.46,4.13,4.66,0,0.0264,,,3,0
1,15,5,RUN+RIGHT,1,1.77,12.83,4.99,8.22,0,0.0263,,,3,0
1,16,5,RUN+RIGHT,1,2.02,13.33,5.8,11.58,0,0.0247,,,3,0
1,17,19,RUN+LEFT+JUMP+FIRE,1,2.26,13.97,4.95,15.11,0,0.0245,,,3,0
1,18,19,RUN+LEFT+JUMP+FIRE,1,2.44,14.7,4.14,17.19,0,0.0232,,,3,0
1,19,19,RUN+LEFT+JUMP+FIRE,1,2.6,15.45,3.33,17.19,0,0.0222,,,3,0
1,20,1,LEFT,1,2.72,16.0,2.68,0.0,0,0.0222,,,3,0
1,21,19,RUN+LEFT+JUMP+FIRE,1,2.71,15.32,-0.05,-15.64,0,0.0181,,,3,0
1,22,8,RUN+LEFT,1,2.69,14.7,-0.85,-13.89,0,0.0189,,,3,0
1,23,8,RUN+LEFT,1,2.62,14.14,-1.69,-12.08,0,0.0189,,,3,0
1,24,8,RUN+LEFT,1,2.52,13.68,-2.49,-10.35,0,0.02,,,3,0
1,25,9,RUN+LEFT+JUMP,1,2.38,13.3,-3.32,-8.77,0,0.02,,,3,0
1,26,9,RUN+LEFT+JUMP,1,2.19,12.97,-4.17,-7.14,0,0.0209,,,3,0
1,27,9,RUN+LEFT+JUMP,1,1.96,12.72,-5.01,-5.54,0,0.0214,,,3,0
1,28,9,RUN+LEFT+JUMP,1,1.69,12.54,-5.88,-3.88,0,0.0214,,,3,0
1,29,9,RUN+LEFT+JUMP,1,1.38,12.44,-6.73,-2.26,0,0.0214,,,3,0
1,30,14,RIGHT+JUMP+FIRE,1,1.12,12.41,-6.04,-0.69,0,0.0214,,,3,0
1,31,14,RIGHT+JUMP+FIRE,1,1.0,12.45,0.0,0.85,0,0.025,,,3,0
1,32,5,RUN+RIGHT,1,1.04,12.65,0.85,4.37,0,0.0256,,,3,0
1,33,5,RUN+RIGHT,1,1.11,12.99,1.67,7.82,0,0.0256,,,3,0
1,34,5,RUN+RIGHT,1,1.22,13.46,2.47,11.14,0,0.0246,,,3,0
1,35,5,RUN+RIGHT,1,1.36,14.1,3.29,14.55,0,0.0237,,,3,0
1,36,1,LEFT,1,1.48,14.83,2.61,17.19,0,0.0235,,,3,0
1,37,1,LEFT,1,1.57,15.55,1.95,17.19,0,0.0225,,,3,0
1,38,5,RUN+RIGHT,1,1.68,16.0,2.73,0.0,0,0.0228,,,3,0
1,39,19,RUN+LEFT+JUMP+FIRE,1,1.68,15.33,0.07,-15.68,0,0.0186,,,3,0
1,40,17,RUN+RIGHT+JUMP+FIRE,1,1.71,14.72,0.86,-14.17,0,0.0195,,,3,0
1,41,17,RUN+RIGHT+JUMP+FIRE,1,1.77,14.18,1.64,-12.69,0,0.0195,,,3,0
1,42,17,RUN+RIGHT+JUMP+FIRE,1,1.86,13.68,2.44,-11.15,0,0.0204,,,3,0
1,43,17,RUN+RIGHT+JUMP+FIRE,1,2.01,13.26,3.27,-9.57,0,0.02,,,3,0
1,44,17,RUN+RIGHT+JUMP+FIRE,1,2.17,12.93,4.04,-8.1,0,0.0209,,,3,0
1,45,17,RUN+RIGHT+JUMP+FIRE,1,2.38,12.65,4.83,-6.6,0,0.0209,,,3,0
1,46,8,RUN+LEFT,1,2.55,12.44,4.03,-4.87,0,0.0209,,,3,0
1,47,17,RUN+RIGHT+JUMP+FIRE,1,2.76,12.3,4.85,-3.31,0,0.0198,,,3,0
1,48,19,RUN+LEFT+JUMP+FIRE,1,2.93,12.22,4.03,-1.75,0,0.0228,,,3,0
1,49,8,RUN+LEFT,1,3.07,12.22,3.22,-0.0,0,0.0239,,,3,0
1,50,5,RUN+RIGHT,1,3.25,12.3,4.05,1.79,0,0.0251,,,3,0
1,51,19,RUN+LEFT+JUMP+FIRE,1,3.39,12.5,3.27,4.83,0,0.0253,,,3,0
1,52,19,RUN+LEFT+JUMP+FIRE,1,3.49,12.84,2.49,8.08,0,0.0248,,,3,0
1,53,5,RUN+RIGHT,1,3.63,13.32,3.29,11.4,0,0.0239,,,3,0
1,54,19,RUN+LEFT+JUMP+FIRE,1,3.74,13.95,2.49,14.73,0,0.0236,,,3,0
1,55,1,LEFT,1,3.82,14.68,1.81,17.19,0,0.0224,,,3,0
1,56,1,LEFT,1,3.88,15.4,1.15,17.19,10,0.0713,,,3,1
1,57,1,LEFT,1,3.91,16.0,0.5,0.0,10,0.0217,,,3,1
1,58,19,RUN+LEFT+JUMP+FIRE,1,3.81,15.33,-2.16,-15.73,10,0.0175,,,3,1
1,59,9,RUN+LEFT+JUMP,1,3.7,14.7,-2.97,-14.19,10,0.0186,,,3,1
1,60,9,RUN+LEFT+JUMP,1,3.53,14.11,-3.82,-12.56,10,0.0186,,,3,1
1,61,9,RUN+LEFT+JUMP,1,3.33,13.6,-4.67,-10.95,10,0.0195,,,3,1
1,62,9,RUN+LEFT+JUMP,1,3.09,13.19,-5.48,-9.4,10,0.0195,,,3,1
1,63,9,RUN+LEFT+JUMP,1,2.81,12.84,-6.32,-7.8,10,0.0209,,,3,1
1,64,9,RUN+LEFT+JUMP,1,2.49,12.56,-7.15,-6.21,10,0.0209,,,3,1
1,65,9,RUN+LEFT+JUMP,1,2.15,12.37,-7.95,-4.69,10,0.0209,,,3,1
1,66,9,RUN+LEFT+JUMP,1,1.77,12.23,-8.76,-3.14,10,0.0214,,,3,1
1,67,9,RUN+LEFT+JUMP,1,1.36,12.16,-9.58,-1.59,10,0.0214,,,3,1
1,68,9,RUN+LEFT+JUMP,1,1.0,12.16,0.0,-0.08,10,0.0214,,,3,1
