episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,2.99,13.02,-0.32,0.92,0,0.0005,,,3,0
1,2,"1,1,0",LEFT+JUMP,Mario1-1a,2.84,12.17,-3.13,-17.03,0,-0.0032,,,3,0
1,3,"1,0,1",LEFT+FIRE,Mario1-1a,2.67,11.46,-3.77,-15.19,0,-0.0041,,,3,0
1,4,"1,0,1",LEFT+FIRE,Mario1-1a,2.5,10.87,-4.36,-13.48,0,-0.0044,,,3,0
1,5,"1,0,1",LEFT+FIRE,Mario1-1a,2.28,10.34,-4.98,-11.69,0,0.0006,,,3,0
1,6,"1,0,1",LEFT+FIRE,Mario1-1a,2.05,9.92,-5.58,-9.96,0,-0.0043,,,3,0
1,7,"1,0,1",LEFT+FIRE,Mario1-1a,1.77,9.55,-6.21,-8.15,0,-0.0011,,,3,0
1,8,"3,0,1",RIGHT+FIRE,Mario1-1a,1.52,9.27,-5.59,-6.37,0,0.0007,,,3,0
1,9,"3,0,1",RIGHT+FIRE,Mario1-1a,1.31,9.07,-4.97,-4.58,0,0.0007,,,3,0
1,10,"3,0,1",RIGHT+FIRE,Mario1-1a,1.11,8.95,-4.35,-2.8,0,-0.0043,,,3,0
1,11,"3,0,1",RIGHT+FIRE,Mario1-1a,0.95,8.9,-3.74,-1.03,0,-0.001,,,3,0
1,12,"3,0,1",RIGHT+FIRE,Mario1-1a,0.81,8.94,-3.1,0.83,0,0.0007,,,3,0
1,13,"3,0,1",RIGHT+FIRE,Mario1-1a,0.7,9.09,-2.5,3.49,0,0.0061,,,3,0
1,14,"1,0,1",LEFT+FIRE,Mario1-1a,0.57,9.36,-3.11,6.2,0,0.0016,,,3,0
1,15,"3,0,1",RIGHT+FIRE,Mario1-1a,0.46,9.76,-2.48,9.0,0,0.0022,,,3,0
1,16,"0,0,1",IDLE+FIRE,Mario1-1a,0.36,10.31,-2.12,11.88,0,0.0073,,,3,0
1,17,"2,0,1",SPRINT_L+FIRE,Mario1-1a,0.25,10.9,-2.73,14.53,0,0.0023,,,3,0
1,18,"2,0,1",SPRINT_L+FIRE,Mario1-1a,0.1,11.64,-3.37,17.19,0,0.0072,,,3,0
1,19,"2,0,1",SPRINT_L+FIRE,Mario1-1a,-0.06,12.38,-3.98,17.19,0,0.0005,,,3,0
1,20,"3,0,1",RIGHT+FIRE,Mario1-1a,-0.21,13.0,-3.38,0.0,0,0.0005,,,3,0
1,21,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.23,12.21,-0.5,-17.18,0,0.0005,,,3,0
1,22,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,-0.23,11.52,0.1,-15.64,0,0.0005,,,3,0
1,23,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,-0.21,10.9,0.71,-14.09,0,0.0005,,,3,0
1,24,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,-0.2,10.32,0.08,-12.5,0,0.0005,,,3,0
1,25,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,-0.22,9.83,-0.53,-10.95,0,0.0005,,,3,0
1,26,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,-0.21,9.42,0.08,-9.39,0,0.0005,,,3,0
1,27,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,-0.18,9.08,0.69,-7.83,0,0.0005,,,3,0
1,28,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.13,8.81,1.3,-6.31,0,0.0005,,,3,0
1,29,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.04,8.6,1.92,-4.76,0,0.0005,,,3,0
1,30,"0,1,0",IDLE+JUMP,Mario1-1a,0.02,8.46,1.58,-3.21,0,-0.0142,,,3,0
1,31,"1,1,0",LEFT+JUMP,Mario1-1a,0.07,8.39,0.99,-1.71,0,0.0007,,,3,0
1,32,"1,1,0",LEFT+JUMP,Mario1-1a,0.08,8.39,0.37,-0.14,0,0.0007,,,3,0
1,33,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,0.08,8.46,0.03,1.61,0,0.0029,,,3,0
1,34,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,0.08,8.65,0.0,4.35,0,0.0029,,,3,0
1,35,"0,1,0",IDLE+JUMP,Mario1-1a,0.08,8.96,0.0,7.12,0,0.0029,,,3,0
1,36,"0,1,0",IDLE+JUMP,Mario1-1a,0.08,9.37,0.0,9.73,0,0.0078,,,3,0
1,37,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,0.06,9.92,-0.62,12.48,0,0.0027,,,3,0
1,38,"1,1,1",LEFT+JUMP+FIRE,Mario1-1a,0.01,10.55,-1.23,15.19,0,0.0076,,,3,0
