episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.01,13.02,0.31,0.89,0,0.0015,,,3,0
1,2,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.16,12.17,3.16,-17.03,0,-0.0032,,,3,0
1,3,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.32,11.47,3.78,-15.46,0,-0.0041,,,3,0
1,4,"2,1,0",SPRINT_L+JUMP,Mario1-1a,3.47,10.85,3.17,-13.92,0,-0.0044,,,3,0
1,5,"2,0,1",SPRINT_L+FIRE,Mario1-1a,3.59,10.31,2.55,-12.15,0,0.0006,,,3,0
1,6,"4,0,1",SPRINT_R+FIRE,Mario1-1a,3.72,9.83,3.17,-10.38,0,-0.0043,,,3,0
1,7,"4,0,1",SPRINT_R+FIRE,Mario1-1a,3.88,9.46,3.79,-8.62,0,0.0007,,,3,0
1,8,"2,0,0",SPRINT_L,Mario1-1a,4.02,9.17,3.17,-6.87,0,0.0024,,,3,0
1,9,"4,0,0",SPRINT_R,Mario1-1a,4.18,8.95,3.78,-5.14,0,-0.0043,,,3,0
1,10,"0,0,0",IDLE,Mario1-1a,4.33,8.8,3.44,-3.38,0,0.0007,,,3,0
1,11,"2,0,0",SPRINT_L,Mario1-1a,4.45,8.73,2.82,-1.62,0,0.0015,,,3,0
1,12,"4,0,0",SPRINT_R,Mario1-1a,4.6,8.74,3.43,0.13,0,0.0029,,,3,0
1,13,"2,0,0",SPRINT_L,Mario1-1a,4.72,8.86,2.82,2.84,0,0.0037,,,3,0
1,14,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,4.87,9.1,3.43,5.54,0,0.0085,,,3,0
1,15,"4,1,0",SPRINT_R+JUMP,Mario1-1a,5.05,9.48,4.07,8.39,0,0.0052,,,3,0
1,16,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,5.27,9.99,4.72,11.22,0,0.0034,,,3,0
