episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,4,RIGHT+JUMP,1,3.01,16.01,0.28,0.73,0,0.0185,,,3,0
1,2,4,RIGHT+JUMP,1,3.06,16.0,1.06,0.0,0,0.0217,,,3,0
1,3,4,RIGHT+JUMP,1,3.23,15.31,3.82,-15.68,0,0.0175,,,3,0
1,4,5,RUN+RIGHT,1,3.42,14.68,4.65,-13.89,0,0.0186,,,3,0
1,5,5,RUN+RIGHT,1,3.66,14.12,5.48,-12.08,0,0.0186,,,3,0
1,6,5,RUN+RIGHT,1,3.91,13.69,6.25,-10.41,0,0.0195,,,3,0
1,7,5,RUN+RIGHT,1,4.21,13.33,7.03,-8.72,0,0.019,,,3,0
1,8,17,RUN+RIGHT+JUMP+FIRE,1,4.54,13.02,7.83,-7.2,0,0.0192,,,3,0
1,9,17,RUN+RIGHT+JUMP+FIRE,1,4.89,12.79,8.6,-5.73,0,0.0209,,,3,0
1,10,17,RUN+RIGHT+JUMP+FIRE,1,5.31,12.6,9.43,-4.15,0,0.0212,,,3,0
1,11,17,RUN+RIGHT+JUMP+FIRE,1,5.73,12.49,10.2,-2.68,0,0.0219,,,3,0
1,12,17,RUN+RIGHT+JUMP+FIRE,1,6.2,12.44,11.0,-1.16,0,0.022,,,3,0
1,13,17,RUN+RIGHT+JUMP+FIRE,1,6.71,12.46,11.81,0.4,0,0.0225,,,3,0
1,14,17,RUN+RIGHT+JUMP+FIRE,1,7.25,12.58,12.63,3.59,0,0.0227,,,3,0
1,15,17,RUN+RIGHT+JUMP+FIRE,1,7.81,12.83,13.42,6.77,0,0.023,,,3,0
1,16,17,RUN+RIGHT+JUMP+FIRE,1,8.4,13.22,14.21,10.06,0,0.0218,,,3,0
1,17,17,RUN+RIGHT+JUMP+FIRE,1,9.04,13.76,15.02,13.43,0,0.0213,,,3,0
1,18,17,RUN+RIGHT+JUMP+FIRE,1,9.73,14.47,15.84,16.88,0,0.0204,,,3,0
1,19,17,RUN+RIGHT+JUMP+FIRE,1,10.44,15.22,16.66,17.19,0,0.019,,,3,0
1,20,5,RUN+RIGHT,1,11.21,15.98,17.49,17.19,0,0.0185,,,3,0
1,21,4,RIGHT+JUMP,1,11.48,15.64,6.25,-16.47,10,0.0635,,,3,1
1,22,4,RIGHT+JUMP,1,11.76,14.96,6.25,-14.89,10,0.0145,,,3,1
1,23,17,RUN+RIGHT+JUMP+FIRE,1,12.07,14.34,7.11,-13.26,10,0.014,,,3,1
1,24,17,RUN+RIGHT+JUMP+FIRE,1,12.4,13.82,7.91,-11.72,10,0.0149,,,3,1
1,25,17,RUN+RIGHT+JUMP+FIRE,1,12.79,13.34,8.76,-10.11,10,0.0149,,,3,1
1,26,17,RUN+RIGHT+JUMP+FIRE,1,13.22,12.96,9.59,-8.52,10,0.0156,,,3,1
1,27,17,RUN+RIGHT+JUMP+FIRE,1,13.67,12.66,10.41,-6.96,10,0.0163,,,3,1
1,28,17,RUN+RIGHT+JUMP+FIRE,1,14.15,12.43,11.22,-5.42,10,0.0164,,,3,1
1,29,17,RUN+RIGHT+JUMP+FIRE,1,14.68,12.26,12.04,-3.86,10,0.0171,,,3,1
1,30,17,RUN+RIGHT+JUMP+FIRE,1,15.25,12.14,12.88,-2.25,10,0.0171,,,3,1
1,31,17,RUN+RIGHT+JUMP+FIRE,1,15.85,12.1,13.71,-0.56,10,0.0176,,,3,1
1,32,17,RUN+RIGHT+JUMP+FIRE,1,16.48,12.15,14.54,2.05,10,0.0177,,,3,1
1,33,17,RUN+RIGHT+JUMP+FIRE,1,17.15,12.35,15.36,5.5,10,0.0179,,,3,1
1,34,17,RUN+RIGHT+JUMP+FIRE,1,17.84,12.7,16.18,8.91,10,0.0182,,,3,1
1,35,17,RUN+RIGHT+JUMP+FIRE,1,18.6,13.22,17.02,12.43,10,0.0168,,,3,1
1,36,17,RUN+RIGHT+JUMP+FIRE,1,19.38,13.89,17.85,15.87,10,0.0164,,,3,1
1,37,17,RUN+RIGHT+JUMP+FIRE,1,20.21,14.66,18.7,17.19,10,0.0149,,,3,1
1,38,17,RUN+RIGHT+JUMP+FIRE,1,21.06,15.42,19.52,17.19,10,0.0135,,,3,1
1,39,17,RUN+RIGHT+JUMP+FIRE,1,21.91,16.0,20.31,0.0,10,0.0127,,,3,1
1,40,5,RUN+RIGHT,1,22.82,15.31,21.25,-15.51,10,0.0088,,,3,1
1,41,5,RUN+RIGHT,1,23.73,14.71,21.25,-13.78,10,0.0094,,,3,1
1,42,17,RUN+RIGHT+JUMP+FIRE,1,24.67,14.15,21.25,-12.2,10,0.0091,,,3,1
1,43,17,RUN+RIGHT+JUMP+FIRE,1,25.62,13.66,21.25,-10.59,10,0.01,,,3,1
1,44,17,RUN+RIGHT+JUMP+FIRE,1,26.54,13.25,21.25,-9.05,10,0.0097,,,3,1
1,45,17,RUN+RIGHT+JUMP+FIRE,1,27.47,12.91,21.25,-7.49,10,0.0104,,,3,1
1,46,17,RUN+RIGHT+JUMP+FIRE,1,28.37,12.64,21.25,-5.97,10,0.0102,,,3,1
1,47,17,RUN+RIGHT+JUMP+FIRE,1,29.32,12.42,21.25,-4.37,10,0.0099,,,3,1
1,48,17,RUN+RIGHT+JUMP+FIRE,1,30.28,12.29,21.25,-2.54,10,0.0098,,,3,1
1,49,17,RUN+RIGHT+JUMP+FIRE,1,31.23,12.24,21.25,-0.71,10,0.0096,,,3,1
1,50,17,RUN+RIGHT+JUMP+FIRE,1,32.17,12.28,21.25,1.91,10,0.0095,,,3,1
1,51,17,RUN+RIGHT+JUMP+FIRE,1,33.13,12.49,21.25,5.43,10,0.0098,,,3,1
1,52,17,RUN+RIGHT+JUMP+FIRE,1,34.08,12.85,21.25,8.92,10,0.01,,,3,1
1,53,17,RUN+RIGHT+JUMP+FIRE,1,35.01,13.35,21.25,12.36,10,0.0088,,,3,1
1,54,17,RUN+RIGHT+JUMP+FIRE,1,35.95,14.01,21.25,15.8,10,0.0076,,,3,1
1,55,5,RUN+RIGHT,1,36.91,14.79,21.25,17.19,10,0.0056,,,3,1
1,56,17,RUN+RIGHT+JUMP+FIRE,1,37.88,15.57,21.25,17.19,10,0.0013,,,3,1
1,57,17,RUN+RIGHT+JUMP+FIRE,1,38.01,16.0,0.41,0.0,10,0.001,,,3,1
1,58,4,RIGHT+JUMP,1,38.0,15.32,0.0,-15.72,10,0.0019,,,3,1
1,59,4,RIGHT+JUMP,1,38.02,14.7,0.67,-14.18,10,0.0027,,,3,1
1,60,17,RUN+RIGHT+JUMP+FIRE,1,38.01,14.16,0.39,-12.71,10,0.0027,,,3,1
1,61,17,RUN+RIGHT+JUMP+FIRE,1,38.0,13.68,0.0,-11.24,10,0.004,,,3,1
1,62,17,RUN+RIGHT+JUMP+FIRE,1,38.0,13.26,0.0,-9.66,10,0.004,,,3,1
1,63,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.91,0.0,-8.14,10,0.0054,,,3,1
1,64,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.62,0.0,-6.6,10,0.0054,,,3,1
1,65,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.41,0.0,-5.1,10,0.0054,,,3,1
1,66,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.25,0.0,-3.5,10,0.0054,,,3,1
1,67,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.17,0.0,-1.98,10,0.0054,,,3,1
1,68,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.15,0.0,-0.44,10,0.0054,,,3,1
1,69,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.2,0.0,1.08,10,0.0089,,,3,1
1,70,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.37,0.0,4.17,10,0.0089,,,3,1
1,71,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.71,0.0,7.61,10,0.0089,,,3,1
1,72,17,RUN+RIGHT+JUMP+FIRE,1,38.0,13.15,0.0,10.82,10,0.0076,,,3,1
1,73,17,RUN+RIGHT+JUMP+FIRE,1,38.0,13.75,0.0,14.11,10,0.0076,,,3,1
1,74,17,RUN+RIGHT+JUMP+FIRE,1,38.02,14.44,0.79,17.19,10,0.0061,,,3,1
1,75,17,RUN+RIGHT+JUMP+FIRE,1,38.01,15.17,0.4,17.19,10,0.0053,,,3,1
1,76,4,RIGHT+JUMP,1,38.0,15.89,0.0,17.19,10,0.0054,,,3,1
1,77,4,RIGHT+JUMP,1,38.0,15.66,0.0,-16.51,10,0.0019,,,3,1
1,78,4,RIGHT+JUMP,1,38.02,14.99,0.67,-14.97,10,0.0027,,,3,1
1,79,17,RUN+RIGHT+JUMP+FIRE,1,38.01,14.41,0.4,-13.45,10,0.0027,,,3,1
1,80,17,RUN+RIGHT+JUMP+FIRE,1,38.0,13.89,0.0,-11.96,10,0.004,,,3,1
1,81,17,RUN+RIGHT+JUMP+FIRE,1,38.03,13.42,0.82,-10.41,10,0.004,,,3,1
1,82,17,RUN+RIGHT+JUMP+FIRE,1,38.0,13.05,0.0,-8.9,10,0.004,,,3,1
1,83,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.73,0.0,-7.36,10,0.0054,,,3,1
1,84,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.48,0.0,-5.82,10,0.0054,,,3,1
1,85,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.3,0.0,-4.35,10,0.0054,,,3,1
1,86,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.18,0.0,-2.81,10,0.0054,,,3,1
1,87,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.13,0.0,-1.25,10,0.0054,,,3,1
1,88,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.14,0.0,0.29,10,0.0054,,,3,1
1,89,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.3,0.0,3.65,10,0.0089,,,3,1
1,90,17,RUN+RIGHT+JUMP+FIRE,1,38.0,12.58,0.0,6.86,10,0.0089,,,3,1
1,91,17,RUN+RIGHT+JUMP+FIRE,1,38.0,13.02,0.0,10.23,10,0.0076,,,3,1
1,92,17,RUN+RIGHT+JUMP+FIRE,1,38.0,13.57,0.0,13.44,10,0.0076,,,3,1
1,93,17,RUN+RIGHT+JUMP+FIRE,1,38.03,14.26,0.81,16.81,10,0.0061,,,3,1
1,94,17,RUN+RIGHT+JUMP+FIRE,1,38.01,15.01,0.41,17.19,10,0.0053,,,3,1
1,95,4,RIGHT+JUMP,1,38.0,15.73,0.0,17.19,10,0.0054,,,3,1
1,96,4,RIGHT+JUMP,1,38.0,15.64,0.0,-16.47,10,0.0019,,,3,1
1,97,4,RIGHT+JUMP,1,38.02,15.01,0.64,-15.0,10,0.0019,,,3,1
1,98,4,RIGHT+JUMP,1,38.01,14.39,0.35,-13.41,10,0.0027,,,3,1
1,99,17,RUN+RIGHT+JUMP+FIRE,1,38.0,13.87,0.0,-11.9,10,0.004,,,3,1
1,100,17,RUN+RIGHT+JUMP+FIRE,1,38.03,13.41,0.81,-10.36,10,0.004,,,3,1
1,101,17,RUN+RIGHT+JUMP+FIRE,1,38.0,13.04,0.0,-8.86,10,0.002,,,3,1
