episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,3.01,13.02,0.28,0.82,0,0.0015,,,3,0
1,2,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,3.16,12.16,3.09,-17.03,0,-0.0032,,,3,0
1,3,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,3.32,11.47,3.71,-15.46,0,-0.0041,,,3,0
1,4,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,3.47,10.84,3.36,-13.87,0,-0.0044,,,3,0
1,5,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,3.64,10.27,3.99,-12.27,0,0.0006,,,3,0
1,6,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,3.81,9.76,3.63,-10.62,0,-0.0043,,,3,0
1,7,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,4.01,9.34,4.28,-8.97,0,0.0024,,,3,0
1,8,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,4.19,9.01,3.93,-7.37,0,0.0006,,,3,0
1,9,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,4.34,8.76,3.59,-5.82,0,-0.0043,,,3,0
1,10,"4,0,1",SPRINT_R+FIRE,Mario1-1a,4.53,8.58,4.22,-4.03,0,0.0008,,,3,0
1,11,"0,0,1",IDLE+FIRE,Mario1-1a,4.69,8.49,3.89,-2.3,0,0.0014,,,3,0
1,12,"0,0,1",IDLE+FIRE,Mario1-1a,4.85,8.46,3.56,-0.57,0,0.0024,,,3,0
1,13,"4,0,1",SPRINT_R+FIRE,Mario1-1a,5.04,8.52,4.21,1.29,0,0.0051,,,3,0
1,14,"0,0,1",IDLE+FIRE,Mario1-1a,5.21,8.7,3.86,4.05,0,0.0037,,,3,0
1,15,"0,0,1",IDLE+FIRE,Mario1-1a,5.36,8.99,3.52,6.76,0,0.0035,,,3,0
1,16,"0,0,1",IDLE+FIRE,Mario1-1a,5.5,9.4,3.19,9.46,0,0.0083,,,3,0
1,17,"0,0,1",IDLE+FIRE,Mario1-1a,5.62,9.92,2.85,12.13,0,0.0032,,,3,0
1,18,"0,0,1",IDLE+FIRE,Mario1-1a,5.73,10.53,2.52,14.81,0,0.008,,,3,0
1,19,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,5.83,11.25,2.18,17.19,0,0.0079,,,3,0
1,20,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,5.91,11.99,1.84,17.19,0,0.0029,,,3,0
1,21,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,5.98,12.74,1.5,-11.25,100,0.1051,,,3,0
1,22,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,6.07,12.29,2.14,-9.41,100,0.0022,,,3,0
1,23,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,6.15,11.96,1.8,-7.63,100,-0.0041,,,3,0
1,24,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,6.27,11.69,2.47,-5.72,100,0.0005,,,3,0
1,25,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,6.36,11.51,2.12,-3.91,100,0.0005,,,3,0
1,26,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,6.44,11.42,1.77,-2.08,100,0.0005,,,3,0
1,27,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,6.51,11.41,1.41,-0.22,100,0.0023,,,3,0
1,28,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,6.6,11.49,2.06,1.64,100,0.0035,,,3,0
1,29,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,6.68,11.67,1.72,4.33,100,0.0033,,,3,0
1,30,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,6.74,11.98,1.39,7.03,100,0.003,,,3,0
1,31,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,6.78,12.4,1.05,9.74,100,0.0074,,,3,0
1,32,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,6.81,12.95,0.7,12.5,100,0.0027,,,3,0
1,33,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,6.82,12.61,0.0,-17.97,100,0.0005,,,3,0
1,34,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,6.85,11.84,0.65,-16.33,100,-0.0041,,,3,0
1,35,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,6.86,11.19,0.32,-14.8,100,0.0005,,,3,0
