episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.01,13.02,0.3,0.86,0,0.0015,,,3,0
1,2,"4,1,0",SPRINT_R+JUMP,Mario1-1a,3.16,12.17,3.15,-17.03,0,-0.0032,,,3,0
1,3,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,3.28,11.46,2.51,-15.44,0,-0.0041,,,3,0
1,4,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,3.42,10.82,3.14,-13.84,0,-0.0044,,,3,0
1,5,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,3.53,10.27,2.52,-12.28,0,0.0006,,,3,0
1,6,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,3.63,9.76,1.87,-10.64,0,-0.0043,,,3,0
1,7,"3,1,0",RIGHT+JUMP,Mario1-1a,3.73,9.37,2.48,-9.08,0,0.0007,,,3,0
1,8,"3,1,0",RIGHT+JUMP,Mario1-1a,3.88,9.02,3.14,-7.41,0,0.0007,,,3,0
1,9,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,4.06,8.75,3.8,-5.74,0,-0.0025,,,3,0
1,10,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,4.21,8.56,3.11,-4.02,0,0.0007,,,3,0
1,11,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,4.38,8.45,3.75,-2.39,0,0.0013,,,3,0
1,12,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,4.52,8.42,3.09,-0.74,0,0.0023,,,3,0
1,13,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,4.71,8.47,3.79,1.05,0,0.0033,,,3,0
1,14,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,4.92,8.66,4.45,3.98,0,0.0037,,,3,0
1,15,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,5.18,9.01,5.16,7.11,0,0.0103,,,3,0
1,16,"3,1,0",RIGHT+JUMP,Mario1-1a,5.46,9.51,5.84,10.15,0,0.0035,,,3,0
1,17,"3,1,0",RIGHT+JUMP,Mario1-1a,5.78,10.13,6.54,13.25,0,0.0084,,,3,0
1,18,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,6.06,10.85,5.87,16.2,0,0.005,,,3,0
1,19,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,6.31,11.65,5.21,17.19,0,0.0081,,,3,0
1,20,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,6.58,12.46,5.87,-11.25,100,0.1051,,,3,0
1,21,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,6.84,11.99,5.19,-9.3,100,-0.0041,,,3,0
1,22,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,7.11,11.65,5.84,-7.43,100,0.0022,,,3,0
1,23,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,7.42,11.39,6.52,-5.49,100,0.0007,,,3,0
1,24,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,7.75,11.22,7.18,-3.61,100,0.0014,,,3,0
1,25,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,8.12,11.14,7.85,-1.71,100,0.0038,,,3,0
1,26,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,8.52,11.15,8.51,0.2,100,0.0026,,,3,0
1,27,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,8.95,11.3,9.18,3.11,100,0.0032,,,3,0
1,28,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,9.36,11.6,8.48,6.18,100,0.0052,,,3,0
1,29,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,9.72,12.01,7.83,9.03,100,0.008,,,3,0
1,30,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,10.04,12.54,7.19,11.84,100,0.005,,,3,0
