episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,17,RUN+RIGHT+JUMP+FIRE,1,3.01,16.01,0.36,0.77,0,1.8633,,,3,0
1,2,17,RUN+RIGHT+JUMP+FIRE,1,3.07,16.0,1.29,0.0,0,0.0415,,,3,0
1,3,17,RUN+RIGHT+JUMP+FIRE,1,3.28,15.29,4.67,-15.65,10,0.147,,,3,1
1,4,17,RUN+RIGHT+JUMP+FIRE,1,3.51,14.66,5.49,-14.09,10,0.1497,,,3,1
1,5,7,RUN+RIGHT+JUMP,1,3.78,14.1,6.32,-12.51,10,0.1751,,,3,1
1,6,7,RUN+RIGHT+JUMP,1,4.07,13.62,7.11,-11.01,10,0.189,,,3,1
1,7,7,RUN+RIGHT+JUMP,1,4.43,13.2,7.94,-9.41,10,0.2305,,,3,1
1,8,7,RUN+RIGHT+JUMP,1,4.8,12.86,8.75,-7.87,10,0.2454,,,3,1
1,9,7,RUN+RIGHT+JUMP,1,5.21,12.59,9.55,-6.35,10,0.2649,,,3,1
1,10,7,RUN+RIGHT+JUMP,1,5.66,12.38,10.37,-4.79,10,0.2945,,,3,1
1,11,7,RUN+RIGHT+JUMP,1,6.13,12.24,11.15,-3.29,10,0.3062,,,3,1
1,12,7,RUN+RIGHT+JUMP,1,6.61,12.17,11.91,-1.84,10,0.3155,,,3,1
1,13,7,RUN+RIGHT+JUMP,1,7.14,12.15,12.68,-0.37,10,0.3409,,,3,1
1,14,7,RUN+RIGHT+JUMP,1,7.71,12.2,13.5,2.0,10,0.3794,,,3,1
1,15,7,RUN+RIGHT+JUMP,1,8.36,12.42,14.36,5.56,10,0.4225,,,3,1
1,16,7,RUN+RIGHT+JUMP,1,9.03,12.78,15.19,9.05,10,0.4388,,,3,1
1,17,7,RUN+RIGHT+JUMP,1,9.72,13.29,16.01,12.46,10,0.4519,,,3,1
1,18,7,RUN+RIGHT+JUMP,1,10.43,13.93,16.82,15.82,10,0.4694,,,3,1
1,19,7,RUN+RIGHT+JUMP,1,11.21,14.7,17.65,17.19,10,0.51,,,3,1
1,20,7,RUN+RIGHT+JUMP,1,12.03,15.47,18.5,17.19,20,0.5504,,,3,2
