episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,1,LEFT,1,2.99,16.01,-0.3,0.77,0,0.0172,,,3,0
1,2,1,LEFT,1,2.94,16.0,-1.08,0.0,0,0.0172,,,3,0
1,3,9,RUN+LEFT+JUMP,1,2.73,15.28,-4.54,-15.61,0,0.0181,,,3,0
1,4,9,RUN+LEFT+JUMP,1,2.5,14.64,-5.36,-14.03,0,0.0189,,,3,0
1,5,9,RUN+LEFT+JUMP,1,2.23,14.07,-6.21,-12.42,0,0.0189,,,3,0
1,6,9,RUN+LEFT+JUMP,1,1.93,13.57,-7.04,-10.84,0,0.0204,,,3,0
1,7,9,RUN+LEFT+JUMP,1,1.58,13.15,-7.88,-9.23,0,0.0204,,,3,0
1,8,9,RUN+LEFT+JUMP,1,1.19,12.82,-8.71,-7.66,0,0.0214,,,3,0
1,9,9,RUN+LEFT+JUMP,1,1.0,12.55,0.0,-6.12,0,0.0214,,,3,0
1,10,2,RIGHT,1,1.03,12.36,0.69,-4.33,0,0.0214,,,3,0
1,11,2,RIGHT,1,1.09,12.25,1.36,-2.58,0,0.0214,,,3,0
1,12,2,RIGHT,1,1.18,12.22,2.03,-0.85,0,0.0233,,,3,0
1,13,2,RIGHT,1,1.3,12.26,2.75,1.03,0,0.026,,,3,0
1,14,5,RUN+RIGHT,1,1.46,12.46,3.58,4.51,0,0.0264,,,3,0
1,15,5,RUN+RIGHT,1,1.66,12.82,4.41,7.96,0,0.0263,,,3,0
1,16,19,RUN+LEFT+JUMP+FIRE,1,1.81,13.32,3.58,11.4,0,0.0248,,,3,0
1,17,13,JUMP+FIRE,1,1.96,13.95,3.23,14.93,0,0.0246,,,3,0
1,18,19,RUN+LEFT+JUMP+FIRE,1,2.08,14.7,2.41,17.19,0,0.0229,,,3,0
1,19,19,RUN+LEFT+JUMP+FIRE,1,2.16,15.45,1.58,17.19,0,0.0219,,,3,0
1,20,5,RUN+RIGHT,1,2.26,16.0,2.41,0.0,0,0.0222,,,3,0
1,21,19,RUN+LEFT+JUMP+FIRE,1,2.24,15.3,-0.38,-15.65,0,0.0181,,,3,0
1,22,1,LEFT,1,2.2,14.68,-1.06,-13.88,0,0.0189,,,3,0
1,23,1,LEFT,1,2.13,14.13,-1.75,-12.09,0,0.0189,,,3,0
1,24,1,LEFT,1,2.02,13.63,-2.47,-10.22,0,0.02,,,3,0
1,25,9,RUN+LEFT+JUMP,1,1.87,13.24,-3.33,-8.59,0,0.0204,,,3,0
1,26,9,RUN+LEFT+JUMP,1,1.69,12.94,-4.14,-7.03,0,0.0214,,,3,0
1,27,2,RIGHT,1,1.54,12.7,-3.45,-5.24,0,0.0214,,,3,0
1,28,2,RIGHT,1,1.42,12.55,-2.77,-3.47,0,0.0214,,,3,0
1,29,2,RIGHT,1,1.33,12.48,-2.08,-1.68,0,0.0214,,,3,0
1,30,2,RIGHT,1,1.27,12.48,-1.41,0.07,0,0.0214,,,3,0
1,31,2,RIGHT,1,1.23,12.64,-0.71,3.6,0,0.0242,,,3,0
1,32,2,RIGHT,1,1.23,12.98,0.01,7.2,0,0.025,,,3,0
1,33,2,RIGHT,1,1.27,13.48,0.74,10.81,0,0.0241,,,3,0
1,34,5,RUN+RIGHT,1,1.33,14.11,1.62,14.48,0,0.0234,,,3,0
1,35,5,RUN+RIGHT,1,1.43,14.84,2.44,17.19,0,0.0235,,,3,0
1,36,19,RUN+LEFT+JUMP+FIRE,1,1.51,15.57,1.64,17.19,0,0.0224,,,3,0
1,37,5,RUN+RIGHT,1,1.61,16.0,2.44,0.0,0,0.0228,,,3,0
1,38,19,RUN+LEFT+JUMP+FIRE,1,1.59,15.32,-0.26,-15.69,0,0.0186,,,3,0
1,39,5,RUN+RIGHT,1,1.61,14.71,0.55,-13.94,0,0.0195,,,3,0
1,40,5,RUN+RIGHT,1,1.66,14.16,1.37,-12.17,0,0.0195,,,3,0
1,41,5,RUN+RIGHT,1,1.75,13.67,2.2,-10.36,0,0.0204,,,3,0
1,42,5,RUN+RIGHT,1,1.88,13.3,3.03,-8.56,0,0.0204,,,3,0
1,43,5,RUN+RIGHT,1,2.05,13.0,3.86,-6.77,0,0.0209,,,3,0
1,44,6,LEFT+JUMP,1,2.19,12.77,3.18,-5.23,0,0.0209,,,3,0
1,45,5,RUN+RIGHT,1,2.38,12.62,4.05,-3.36,0,0.0214,,,3,0
1,46,6,LEFT+JUMP,1,2.52,12.54,3.36,-1.79,0,0.0204,,,3,0
1,47,6,LEFT+JUMP,1,2.64,12.53,2.68,-0.23,0,0.0241,,,3,0
1,48,5,RUN+RIGHT,1,2.8,12.6,3.53,1.62,0,0.0256,,,3,0
1,49,19,RUN+LEFT+JUMP+FIRE,1,2.92,12.83,2.68,4.97,0,0.0257,,,3,0
1,50,19,RUN+LEFT+JUMP+FIRE,1,3.01,13.24,1.77,8.49,0,0.0237,,,3,0
1,51,13,JUMP+FIRE,1,3.07,13.78,1.42,12.02,0,0.0234,,,3,0
1,52,19,RUN+LEFT+JUMP+FIRE,1,3.11,14.46,0.56,15.62,0,0.0222,,,3,0
1,53,5,RUN+RIGHT,1,3.16,15.2,1.37,17.19,0,0.0213,,,3,0
1,54,5,RUN+RIGHT,1,3.25,15.96,2.19,17.19,0,0.0215,,,3,0
1,55,19,RUN+LEFT+JUMP+FIRE,1,3.3,15.64,0.44,-16.48,10,0.0675,,,3,1
1,56,19,RUN+LEFT+JUMP+FIRE,1,3.29,14.98,-0.37,-14.94,10,0.0186,,,3,1
1,57,1,LEFT,1,3.25,14.39,-1.05,-13.17,10,0.0186,,,3,1
1,58,1,LEFT,1,3.18,13.86,-1.74,-11.36,10,0.0195,,,3,1
1,59,9,RUN+LEFT+JUMP,1,3.07,13.45,-2.53,-9.86,10,0.0195,,,3,1
1,60,9,RUN+LEFT+JUMP,1,2.93,13.09,-3.35,-8.3,10,0.02,,,3,1
1,61,9,RUN+LEFT+JUMP,1,2.75,12.8,-4.15,-6.78,10,0.0209,,,3,1
1,62,9,RUN+LEFT+JUMP,1,2.54,12.58,-4.95,-5.26,10,0.0209,,,3,1
1,63,9,RUN+LEFT+JUMP,1,2.31,12.42,-5.72,-3.79,10,0.0209,,,3,1
1,64,9,RUN+LEFT+JUMP,1,2.03,12.32,-6.52,-2.27,10,0.0209,,,3,1
1,65,9,RUN+LEFT+JUMP,1,1.7,12.29,-7.35,-0.67,10,0.0214,,,3,1
