episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.01,13.02,0.3,0.85,0,0.0015,,,3,0
1,2,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,3.16,12.17,3.11,-17.03,0,-0.0032,,,3,0
1,3,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.33,11.43,3.77,-15.37,0,-0.0041,,,3,0
1,4,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,3.48,10.81,3.14,-13.79,0,-0.0044,,,3,0
1,5,"2,0,1",SPRINT_L+FIRE,Mario1-1a,3.59,10.26,2.53,-12.03,0,0.0006,,,3,0
1,6,"4,0,1",SPRINT_R+FIRE,Mario1-1a,3.72,9.8,3.15,-10.26,0,-0.0043,,,3,0
1,7,"2,0,1",SPRINT_L+FIRE,Mario1-1a,3.83,9.43,2.53,-8.49,0,0.0007,,,3,0
1,8,"4,0,1",SPRINT_R+FIRE,Mario1-1a,3.97,9.13,3.17,-6.67,0,0.0007,,,3,0
1,9,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.09,8.92,2.55,-4.9,0,-0.0025,,,3,0
1,10,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.17,8.78,1.93,-3.12,0,0.0007,,,3,0
1,11,"3,0,1",RIGHT+FIRE,Mario1-1a,4.28,8.72,2.55,-1.34,0,0.0016,,,3,0
1,12,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.37,8.74,1.92,0.45,0,0.0032,,,3,0
1,13,"3,0,1",RIGHT+FIRE,Mario1-1a,4.48,8.89,2.56,3.32,0,0.0037,,,3,0
1,14,"0,0,1",IDLE+FIRE,Mario1-1a,4.58,9.15,2.23,6.01,0,0.0083,,,3,0
1,15,"0,0,1",IDLE+FIRE,Mario1-1a,4.66,9.54,1.88,8.79,0,0.0032,,,3,0
1,16,"0,0,1",IDLE+FIRE,Mario1-1a,4.73,10.05,1.54,11.54,0,0.0079,,,3,0
1,17,"0,0,1",IDLE+FIRE,Mario1-1a,4.79,10.66,1.19,14.34,0,0.0029,,,3,0
1,18,"0,0,1",IDLE+FIRE,Mario1-1a,4.83,11.34,0.86,16.95,0,0.0077,,,3,0
1,19,"0,0,1",IDLE+FIRE,Mario1-1a,4.85,12.11,0.51,17.19,0,0.0073,,,3,0
1,20,"0,0,1",IDLE+FIRE,Mario1-1a,4.86,12.87,0.17,17.19,0,0.0026,,,3,0
1,21,"0,0,1",IDLE+FIRE,Mario1-1a,4.86,13.02,0.0,0.86,0,0.0042,,,3,0
1,22,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,4.86,12.26,0.0,-17.18,0,-0.0033,,,3,0
1,23,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,4.89,11.56,0.63,-15.6,0,-0.0041,,,3,0
1,24,"4,0,1",SPRINT_R+FIRE,Mario1-1a,4.94,10.91,1.27,-13.76,0,-0.0044,,,3,0
1,25,"0,0,1",IDLE+FIRE,Mario1-1a,4.98,10.3,0.88,-11.73,0,0.0006,,,3,0
1,26,"4,0,1",SPRINT_R+FIRE,Mario1-1a,5.04,9.84,1.51,-9.94,0,-0.0026,,,3,0
1,27,"4,0,1",SPRINT_R+FIRE,Mario1-1a,5.14,9.48,2.15,-8.11,0,0.0006,,,3,0
1,28,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.21,9.2,1.53,-6.33,0,0.0006,,,3,0
1,29,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.25,9.0,0.9,-4.53,0,0.0006,,,3,0
1,30,"4,0,1",SPRINT_R+FIRE,Mario1-1a,5.31,8.88,1.51,-2.77,0,-0.0043,,,3,0
1,31,"3,0,1",RIGHT+FIRE,Mario1-1a,5.41,8.84,2.13,-1.0,0,0.0017,,,3,0
1,32,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.47,8.87,1.52,0.75,0,0.0035,,,3,0
1,33,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.51,9.03,0.86,3.61,0,0.0081,,,3,0
1,34,"0,0,1",IDLE+FIRE,Mario1-1a,5.53,9.31,0.52,6.35,0,0.0029,,,3,0
1,35,"0,0,1",IDLE+FIRE,Mario1-1a,5.54,9.72,0.17,9.13,0,0.0028,,,3,0
1,36,"0,0,1",IDLE+FIRE,Mario1-1a,5.54,10.24,0.0,11.89,0,0.0077,,,3,0
1,37,"0,0,1",IDLE+FIRE,Mario1-1a,5.54,10.85,0.0,14.61,0,0.0027,,,3,0
1,38,"0,0,1",IDLE+FIRE,Mario1-1a,5.54,11.61,0.0,17.19,0,0.0076,,,3,0
1,39,"0,0,1",IDLE+FIRE,Mario1-1a,5.54,12.35,0.0,17.19,0,0.0072,,,3,0
1,40,"0,0,1",IDLE+FIRE,Mario1-1a,3.0,13.0,0.0,0.0,0,-0.2995,,Enemy,2,0
1,41,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.04,13.0,0.71,0.0,0,0.0035,,Enemy,2,0
1,42,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,3.17,12.26,3.12,-17.29,0,-0.0032,,Enemy,2,0
1,43,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.33,11.55,3.75,-15.7,0,-0.0041,,Enemy,2,0
1,44,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,3.47,10.92,3.14,-14.16,0,-0.0044,,Enemy,2,0
1,45,"2,0,1",SPRINT_L+FIRE,Mario1-1a,3.59,10.36,2.52,-12.38,0,0.0006,,Enemy,2,0
1,46,"4,0,1",SPRINT_R+FIRE,Mario1-1a,3.72,9.87,3.14,-10.6,0,-0.0043,,Enemy,2,0
1,47,"2,0,1",SPRINT_L+FIRE,Mario1-1a,3.83,9.48,2.5,-8.79,0,0.0007,,Enemy,2,0
1,48,"4,0,1",SPRINT_R+FIRE,Mario1-1a,3.96,9.18,3.12,-7.04,0,0.0007,,Enemy,2,0
1,49,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.07,8.94,2.48,-5.23,0,-0.0025,,Enemy,2,0
1,50,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.16,8.79,1.87,-3.48,0,0.0007,,Enemy,2,0
1,51,"3,0,1",RIGHT+FIRE,Mario1-1a,4.26,8.72,2.48,-1.72,0,0.0012,,Enemy,2,0
1,52,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.35,8.73,1.84,0.12,0,0.0029,,Enemy,2,0
1,53,"3,0,1",RIGHT+FIRE,Mario1-1a,4.45,8.85,2.46,2.88,0,0.0037,,Enemy,2,0
1,54,"0,0,1",IDLE+FIRE,Mario1-1a,4.56,9.15,2.07,6.01,0,0.0083,,Enemy,2,0
1,55,"0,0,1",IDLE+FIRE,Mario1-1a,4.64,9.59,1.69,9.02,0,0.0031,,Enemy,2,0
1,56,"0,0,1",IDLE+FIRE,Mario1-1a,4.7,10.13,1.34,11.86,0,0.0079,,Enemy,2,0
1,57,"0,0,1",IDLE+FIRE,Mario1-1a,4.75,10.74,0.99,14.62,0,0.0028,,Enemy,2,0
1,58,"0,0,1",IDLE+FIRE,Mario1-1a,4.78,11.48,0.64,17.19,0,0.0077,,Enemy,2,0
1,59,"0,0,1",IDLE+FIRE,Mario1-1a,4.8,12.28,0.28,17.19,0,0.0073,,Enemy,2,0
1,60,"0,0,1",IDLE+FIRE,Mario1-1a,4.8,13.0,0.0,0.0,0,0.0042,,Enemy,2,0
1,61,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,4.8,12.24,0.0,-17.16,0,-0.0033,,Enemy,2,0
1,62,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,4.82,11.53,0.63,-15.58,0,-0.0041,,Enemy,2,0
1,63,"4,0,1",SPRINT_R+FIRE,Mario1-1a,4.87,10.9,1.26,-13.78,0,-0.0044,,Enemy,2,0
1,64,"0,0,1",IDLE+FIRE,Mario1-1a,4.92,10.34,0.9,-11.93,0,0.0006,,Enemy,2,0
1,65,"4,0,1",SPRINT_R+FIRE,Mario1-1a,4.97,9.88,1.51,-10.18,0,-0.0043,,Enemy,2,0
