episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,19,RUN+LEFT+JUMP+FIRE,1,2.99,16.01,-0.33,0.71,0,0.0172,,,3,0
1,2,19,RUN+LEFT+JUMP+FIRE,1,2.93,16.0,-1.27,0.0,0,0.0172,,,3,0
1,3,19,RUN+LEFT+JUMP+FIRE,1,2.73,15.31,-4.57,-15.68,0,0.0181,,,3,0
1,4,9,RUN+LEFT+JUMP,1,2.51,14.68,-5.38,-14.14,0,0.0189,,,3,0
1,5,9,RUN+LEFT+JUMP,1,2.24,14.11,-6.2,-12.57,0,0.0189,,,3,0
1,6,9,RUN+LEFT+JUMP,1,1.95,13.63,-7.0,-11.04,0,0.0204,,,3,0
1,7,9,RUN+LEFT+JUMP,1,1.62,13.22,-7.8,-9.52,0,0.0204,,,3,0
1,8,9,RUN+LEFT+JUMP,1,1.26,12.88,-8.59,-8.02,0,0.0214,,,3,0
1,9,9,RUN+LEFT+JUMP,1,1.0,12.61,0.0,-6.53,0,0.0214,,,3,0
1,10,7,RUN+RIGHT+JUMP,1,1.03,12.4,0.81,-4.99,0,0.0214,,,3,0
1,11,7,RUN+RIGHT+JUMP,1,1.1,12.25,1.62,-3.45,0,0.0214,,,3,0
1,12,7,RUN+RIGHT+JUMP,1,1.21,12.17,2.4,-1.95,0,0.022,,,3,0
1,13,5,RUN+RIGHT,1,1.34,12.16,3.21,-0.2,0,0.0248,,,3,0
1,14,5,RUN+RIGHT,1,1.51,12.22,4.01,1.53,0,0.026,,,3,0
1,15,19,RUN+LEFT+JUMP+FIRE,1,1.65,12.43,3.18,4.76,0,0.0264,,,3,0
1,16,19,RUN+LEFT+JUMP+FIRE,1,1.76,12.79,2.36,8.2,0,0.0258,,,3,0
1,17,5,RUN+RIGHT,1,1.9,13.32,3.19,11.69,0,0.0247,,,3,0
1,18,19,RUN+LEFT+JUMP+FIRE,1,2.02,13.97,2.34,15.25,0,0.024,,,3,0
1,19,19,RUN+LEFT+JUMP+FIRE,1,2.09,14.73,1.5,17.19,0,0.0228,,,3,0
1,20,19,RUN+LEFT+JUMP+FIRE,1,2.13,15.49,0.68,17.19,0,0.0217,,,3,0
1,21,19,RUN+LEFT+JUMP+FIRE,1,2.14,16.0,-0.13,0.0,0,0.0172,,,3,0
1,22,19,RUN+LEFT+JUMP+FIRE,1,1.99,15.32,-3.36,-15.72,0,0.0186,,,3,0
1,23,9,RUN+LEFT+JUMP,1,1.82,14.69,-4.18,-14.16,0,0.0195,,,3,0
1,24,9,RUN+LEFT+JUMP,1,1.62,14.14,-4.97,-12.65,0,0.0195,,,3,0
1,25,9,RUN+LEFT+JUMP,1,1.37,13.64,-5.79,-11.09,0,0.0204,,,3,0
1,26,9,RUN+LEFT+JUMP,1,1.09,13.22,-6.61,-9.53,0,0.0204,,,3,0
1,27,9,RUN+LEFT+JUMP,1,1.0,12.87,0.0,-7.94,0,0.0214,,,3,0
1,28,7,RUN+RIGHT+JUMP,1,1.03,12.59,0.81,-6.4,0,0.0214,,,3,0
1,29,7,RUN+RIGHT+JUMP,1,1.11,12.38,1.64,-4.81,0,0.0214,,,3,0
1,30,5,RUN+RIGHT,1,1.22,12.25,2.48,-3.0,0,0.0214,,,3,0
1,31,5,RUN+RIGHT,1,1.37,12.19,3.32,-1.18,0,0.0236,,,3,0
1,32,5,RUN+RIGHT,1,1.55,12.22,4.15,0.63,0,0.0255,,,3,0
1,33,19,RUN+LEFT+JUMP+FIRE,1,1.7,12.4,3.3,3.97,0,0.0264,,,3,0
1,34,19,RUN+LEFT+JUMP+FIRE,1,1.81,12.74,2.44,7.31,0,0.0259,,,3,0
1,35,5,RUN+RIGHT,1,1.97,13.25,3.32,10.95,0,0.0248,,,3,0
1,36,19,RUN+LEFT+JUMP+FIRE,1,2.08,13.9,2.47,14.47,0,0.0241,,,3,0
1,37,19,RUN+LEFT+JUMP+FIRE,1,2.16,14.68,1.6,17.19,0,0.0228,,,3,0
1,38,19,RUN+LEFT+JUMP+FIRE,1,2.21,15.43,0.77,17.19,0,0.0217,,,3,0
1,39,19,RUN+LEFT+JUMP+FIRE,1,2.21,16.0,-0.06,0.0,0,0.0172,,,3,0
1,40,19,RUN+LEFT+JUMP+FIRE,1,2.06,15.31,-3.37,-15.68,0,0.0181,,,3,0
1,41,9,RUN+LEFT+JUMP,1,1.89,14.67,-4.2,-14.1,0,0.0195,,,3,0
1,42,9,RUN+LEFT+JUMP,1,1.68,14.1,-5.02,-12.54,0,0.0195,,,3,0
1,43,9,RUN+LEFT+JUMP,1,1.43,13.61,-5.83,-10.98,0,0.0204,,,3,0
1,44,9,RUN+LEFT+JUMP,1,1.15,13.2,-6.64,-9.44,0,0.0204,,,3,0
1,45,9,RUN+LEFT+JUMP,1,1.0,12.85,0.0,-7.82,0,0.0214,,,3,0
1,46,7,RUN+RIGHT+JUMP,1,1.03,12.58,0.81,-6.27,0,0.0214,,,3,0
1,47,7,RUN+RIGHT+JUMP,1,1.11,12.37,1.65,-4.66,0,0.0194,,,3,0
1,48,5,RUN+RIGHT,1,1.23,12.24,2.52,-2.79,0,0.0214,,,3,0
1,49,5,RUN+RIGHT,1,1.38,12.19,3.38,-0.92,0,0.0239,,,3,0
1,50,5,RUN+RIGHT,1,1.57,12.24,4.24,0.94,0,0.0257,,,3,0
1,51,19,RUN+LEFT+JUMP+FIRE,1,1.73,12.43,3.39,4.24,0,0.0264,,,3,0
1,52,19,RUN+LEFT+JUMP+FIRE,1,1.84,12.75,2.57,7.43,0,0.0259,,,3,0
1,53,19,RUN+LEFT+JUMP+FIRE,1,1.92,13.25,1.72,10.99,0,0.0244,,,3,0
1,54,19,RUN+LEFT+JUMP+FIRE,1,1.96,13.88,0.9,14.4,0,0.0241,,,3,0
1,55,5,RUN+RIGHT,1,2.02,14.59,1.7,17.19,0,0.0228,,,3,0
1,56,19,RUN+LEFT+JUMP+FIRE,1,2.07,15.34,0.88,17.19,0,0.0218,,,3,0
1,57,19,RUN+LEFT+JUMP+FIRE,1,2.08,16.0,0.06,0.0,0,0.0172,,,3,0
1,58,19,RUN+LEFT+JUMP+FIRE,1,1.96,15.31,-2.7,-15.68,0,0.0186,,,3,0
1,59,19,RUN+LEFT+JUMP+FIRE,1,1.82,14.67,-3.53,-14.1,0,0.0195,,,3,0
1,60,9,RUN+LEFT+JUMP,1,1.63,14.09,-4.36,-12.51,0,0.0195,,,3,0
1,61,9,RUN+LEFT+JUMP,1,1.42,13.6,-5.17,-10.97,0,0.0204,,,3,0
1,62,9,RUN+LEFT+JUMP,1,1.14,13.18,-6.03,-9.34,0,0.0204,,,3,0
1,63,9,RUN+LEFT+JUMP,1,1.0,12.83,0.0,-7.74,0,0.0214,,,3,0
1,64,7,RUN+RIGHT+JUMP,1,1.04,12.56,0.83,-6.17,0,0.0214,,,3,0
1,65,7,RUN+RIGHT+JUMP,1,1.11,12.36,1.67,-4.56,0,0.0214,,,3,0
1,66,5,RUN+RIGHT,1,1.23,12.23,2.52,-2.73,0,0.0214,,,3,0
1,67,5,RUN+RIGHT,1,1.38,12.19,3.37,-0.87,0,0.024,,,3,0
1,68,5,RUN+RIGHT,1,1.57,12.24,4.24,1.0,0,0.0257,,,3,0
1,69,19,RUN+LEFT+JUMP+FIRE,1,1.72,12.43,3.41,4.23,0,0.0264,,,3,0
1,70,19,RUN+LEFT+JUMP+FIRE,1,1.84,12.75,2.58,7.46,0,0.0259,,,3,0
