episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,2.99,13.02,-0.29,0.82,0,0.0005,,,3,0
1,2,"2,0,1",SPRINT_L+FIRE,Mario1-1a,2.84,12.18,-3.13,-16.79,0,-0.0032,,,3,0
1,3,"2,0,1",SPRINT_L+FIRE,Mario1-1a,2.68,11.5,-3.75,-15.01,0,-0.0041,,,3,0
1,4,"2,0,1",SPRINT_L+FIRE,Mario1-1a,2.5,10.92,-4.35,-13.3,0,-0.0044,,,3,0
1,5,"2,0,1",SPRINT_L+FIRE,Mario1-1a,2.29,10.41,-4.97,-11.54,0,0.0006,,,3,0
1,6,"2,0,1",SPRINT_L+FIRE,Mario1-1a,2.05,9.98,-5.58,-9.8,0,-0.0043,,,3,0
1,7,"2,0,1",SPRINT_L+FIRE,Mario1-1a,1.78,9.63,-6.21,-7.99,0,-0.0011,,,3,0
1,8,"3,0,1",RIGHT+FIRE,Mario1-1a,1.54,9.36,-5.61,-6.24,0,0.0007,,,3,0
1,9,"3,0,1",RIGHT+FIRE,Mario1-1a,1.32,9.17,-5.0,-4.49,0,0.0007,,,3,0
1,10,"3,0,1",RIGHT+FIRE,Mario1-1a,1.13,9.05,-4.39,-2.73,0,0.0007,,,3,0
1,11,"3,0,1",RIGHT+FIRE,Mario1-1a,0.96,9.01,-3.77,-0.93,0,-0.0011,,,3,0
1,12,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,0.83,9.03,-3.16,0.6,0,0.0007,,,3,0
1,13,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,0.72,9.17,-2.53,3.15,0,0.001,,,3,0
1,14,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,0.63,9.43,-1.9,5.71,0,0.002,,,3,0
1,15,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,0.58,9.8,-1.27,8.49,0,0.0025,,,3,0
1,16,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,0.55,10.34,-0.62,11.41,0,0.0076,,,3,0
1,17,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.49,10.95,-1.23,14.11,0,0.0026,,,3,0
1,18,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,0.46,11.67,-0.6,16.92,0,0.0076,,,3,0
1,19,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.41,12.45,-1.24,17.19,0,0.0071,,,3,0
1,20,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,0.38,13.0,-0.62,0.0,0,0.0043,,,3,0
1,21,"3,0,1",RIGHT+FIRE,Mario1-1a,0.48,12.22,2.24,-16.96,0,-0.0032,,,3,0
1,22,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.56,11.51,1.6,-15.34,0,-0.004,,,3,0
1,23,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.61,10.85,0.93,-13.67,0,-0.0043,,,3,0
1,24,"2,0,1",SPRINT_L+FIRE,Mario1-1a,0.63,10.29,0.28,-11.81,0,0.0006,,,3,0
1,25,"2,0,1",SPRINT_L+FIRE,Mario1-1a,0.62,9.81,-0.37,-9.94,0,-0.0043,,,3,0
1,26,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.58,9.43,-1.02,-8.3,0,0.0007,,,3,0
1,27,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.49,9.11,-1.72,-6.55,0,0.0007,,,3,0
1,28,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.37,8.87,-2.42,-4.8,0,-0.0042,,,3,0
1,29,"0,0,1",IDLE+FIRE,Mario1-1a,0.27,8.74,-2.03,-2.77,0,0.0007,,,3,0
1,30,"0,0,1",IDLE+FIRE,Mario1-1a,0.19,8.7,-1.65,-0.82,0,0.0007,,,3,0
1,31,"0,0,1",IDLE+FIRE,Mario1-1a,0.13,8.75,-1.28,1.13,0,0.0007,,,3,0
1,32,"0,0,1",IDLE+FIRE,Mario1-1a,0.09,8.95,-0.9,4.15,0,0.0024,,,3,0
1,33,"0,0,1",IDLE+FIRE,Mario1-1a,0.06,9.27,-0.54,7.0,0,0.0076,,,3,0
1,34,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,0.07,9.77,0.15,10.1,0,0.0028,,,3,0
1,35,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.04,10.42,-0.55,13.19,0,0.0076,,,3,0
1,36,"0,0,1",IDLE+FIRE,Mario1-1a,0.03,11.15,-0.18,16.12,0,0.0077,,,3,0
1,37,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,-0.01,12.0,-0.89,17.19,0,0.0005,,,3,0
1,38,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.02,12.77,-0.25,17.19,0,0.0005,,,3,0
1,39,"4,1,0",SPRINT_R+JUMP,Mario1-1a,0.01,12.57,1.44,-17.97,0,0.0052,,,3,0
1,40,"2,0,1",SPRINT_L+FIRE,Mario1-1a,0.06,11.85,0.81,-16.19,0,-0.004,,,3,0
1,41,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.07,11.18,0.18,-14.61,0,0.0006,,,3,0
1,42,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.06,10.6,-0.43,-13.06,0,-0.0043,,,3,0
1,43,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.01,10.05,-1.1,-11.39,0,0.0006,,,3,0
1,44,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,-0.06,9.58,-1.75,-9.75,0,0.0005,,,3,0
1,45,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.11,9.22,-1.13,-8.18,0,-0.0025,,,3,0
1,46,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.13,8.92,-0.46,-6.5,0,0.0005,,,3,0
1,47,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.13,8.7,-0.11,-4.91,0,0.0005,,,3,0
1,48,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.13,8.55,0.0,-3.33,0,0.0005,,,3,0
1,49,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.13,8.47,0.0,-1.76,0,0.0005,,,3,0
1,50,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.13,8.47,0.0,0.02,0,0.0005,,,3,0
1,51,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.13,8.59,0.0,2.71,0,0.0005,,,3,0
1,52,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.11,8.81,0.6,5.33,0,0.0005,,,3,0
1,53,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.06,9.15,1.2,7.99,0,0.0005,,,3,0
1,54,"0,0,1",IDLE+FIRE,Mario1-1a,-0.02,9.62,0.86,10.69,0,0.0005,,,3,0
1,55,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,0.04,10.18,1.47,13.35,0,0.003,,,3,0
1,56,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.08,10.84,0.86,16.02,0,0.0029,,,3,0
1,57,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.1,11.58,0.25,17.19,0,0.0077,,,3,0
1,58,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,0.09,12.33,-0.37,17.19,0,0.0072,,,3,0
1,59,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,0.1,13.0,0.25,0.0,0,0.0043,,,3,0
1,60,"2,0,1",SPRINT_L+FIRE,Mario1-1a,-0.01,12.25,-2.49,-17.03,0,0.0005,,,3,0
1,61,"4,0,1",SPRINT_R+FIRE,Mario1-1a,-0.1,11.57,-1.88,-15.28,0,0.0005,,,3,0
1,62,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.16,10.94,-1.25,-13.68,0,0.0005,,,3,0
1,63,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.2,10.39,-0.62,-12.1,0,0.0005,,,3,0
1,64,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.21,9.91,-0.28,-10.54,0,0.0005,,,3,0
1,65,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.21,9.52,0.0,-8.99,0,0.0005,,,3,0
1,66,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.21,9.2,0.0,-7.43,0,0.0005,,,3,0
1,67,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.21,8.95,0.0,-5.91,0,0.0005,,,3,0
1,68,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.21,8.76,0.0,-4.4,0,0.0005,,,3,0
1,69,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.21,8.64,0.0,-2.82,0,0.0005,,,3,0
1,70,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.21,8.58,0.0,-1.25,0,0.0005,,,3,0
1,71,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.21,8.6,0.0,0.34,0,0.0005,,,3,0
1,72,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.21,8.72,0.0,2.97,0,0.0005,,,3,0
1,73,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.19,8.96,0.6,5.62,0,0.0005,,,3,0
1,74,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,-0.13,9.32,1.22,8.32,0,0.0005,,,3,0
1,75,"0,0,1",IDLE+FIRE,Mario1-1a,-0.1,9.81,0.87,11.06,0,0.0005,,,3,0
1,76,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.07,10.4,0.54,13.75,0,0.0005,,,3,0
1,77,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.06,11.08,0.2,16.45,0,0.0005,,,3,0
1,78,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.06,11.81,0.0,17.19,0,0.0005,,,3,0
1,79,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.06,12.54,0.0,17.19,0,0.0005,,,3,0
1,80,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,-0.06,13.0,0.0,0.0,0,0.0005,,,3,0
