episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.01,13.02,0.3,0.86,0,0.0015,,,3,0
1,2,"3,1,1",RIGHT+JUMP+FIRE,Mario1-1a,3.16,12.17,3.11,-17.03,0,-0.0032,,,3,0
1,3,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,3.32,11.45,3.75,-15.41,0,-0.0041,,,3,0
1,4,"2,1,1",SPRINT_L+JUMP+FIRE,Mario1-1a,3.47,10.84,3.15,-13.89,0,-0.0044,,,3,0
1,5,"2,0,1",SPRINT_L+FIRE,Mario1-1a,3.59,10.28,2.51,-12.06,0,0.0006,,,3,0
1,6,"4,0,1",SPRINT_R+FIRE,Mario1-1a,3.71,9.81,3.12,-10.3,0,-0.0043,,,3,0
1,7,"2,0,1",SPRINT_L+FIRE,Mario1-1a,3.82,9.44,2.5,-8.51,0,0.0007,,,3,0
1,8,"4,0,1",SPRINT_R+FIRE,Mario1-1a,3.96,9.15,3.11,-6.75,0,0.0007,,,3,0
1,9,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.07,8.93,2.49,-4.97,0,-0.0025,,,3,0
1,10,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.15,8.79,1.86,-3.16,0,0.0007,,,3,0
1,11,"3,0,1",RIGHT+FIRE,Mario1-1a,4.26,8.73,2.5,-1.3,0,0.0016,,,3,0
1,12,"2,0,1",SPRINT_L+FIRE,Mario1-1a,4.35,8.76,1.8,0.69,0,0.0034,,,3,0
1,13,"3,0,1",RIGHT+FIRE,Mario1-1a,4.46,8.92,2.44,3.54,0,0.0036,,,3,0
1,14,"0,0,1",IDLE+FIRE,Mario1-1a,4.56,9.2,2.1,6.32,0,0.0083,,,3,0
1,15,"0,0,1",IDLE+FIRE,Mario1-1a,4.64,9.61,1.74,9.13,0,0.0031,,,3,0
1,16,"0,0,1",IDLE+FIRE,Mario1-1a,4.7,10.13,1.4,11.86,0,0.0079,,,3,0
1,17,"0,0,1",IDLE+FIRE,Mario1-1a,4.75,10.75,1.06,14.62,0,0.0029,,,3,0
1,18,"0,0,1",IDLE+FIRE,Mario1-1a,4.78,11.53,0.69,17.19,0,0.0077,,,3,0
1,19,"0,0,1",IDLE+FIRE,Mario1-1a,4.8,12.31,0.34,17.19,0,0.0073,,,3,0
1,20,"0,0,1",IDLE+FIRE,Mario1-1a,4.81,13.0,0.0,0.0,0,0.0042,,,3,0
1,21,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,4.81,12.19,0.0,-17.05,0,-0.0033,,,3,0
1,22,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,4.83,11.47,0.65,-15.43,0,-0.0041,,,3,0
1,23,"4,0,1",SPRINT_R+FIRE,Mario1-1a,4.88,10.83,1.29,-13.59,0,-0.0044,,,3,0
1,24,"0,0,1",IDLE+FIRE,Mario1-1a,4.93,10.3,0.95,-11.81,0,0.0006,,,3,0
1,25,"4,0,1",SPRINT_R+FIRE,Mario1-1a,4.99,9.81,1.62,-9.89,0,-0.0043,,,3,0
1,26,"4,0,1",SPRINT_R+FIRE,Mario1-1a,5.1,9.45,2.26,-8.07,0,0.0024,,,3,0
1,27,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.17,9.16,1.6,-6.21,0,0.0006,,,3,0
1,28,"0,0,1",IDLE+FIRE,Mario1-1a,5.22,8.97,1.26,-4.41,0,-0.0043,,,3,0
1,29,"3,0,1",RIGHT+FIRE,Mario1-1a,5.31,8.85,1.9,-2.55,0,0.0007,,,3,0
1,30,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.37,8.82,1.23,-0.65,0,0.0016,,,3,0
1,31,"3,0,1",RIGHT+FIRE,Mario1-1a,5.45,8.87,1.87,1.2,0,0.0036,,,3,0
1,32,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.51,9.05,1.24,4.0,0,0.0082,,,3,0
1,33,"0,0,1",IDLE+FIRE,Mario1-1a,5.55,9.34,0.9,6.7,0,0.003,,,3,0
1,34,"0,0,1",IDLE+FIRE,Mario1-1a,5.57,9.77,0.55,9.52,0,0.0029,,,3,0
1,35,"0,0,1",IDLE+FIRE,Mario1-1a,5.58,10.39,0.17,12.57,0,0.0077,,,3,0
1,36,"0,0,1",IDLE+FIRE,Mario1-1a,5.58,11.06,0.0,15.45,0,0.0076,,,3,0
1,37,"0,0,1",IDLE+FIRE,Mario1-1a,5.58,11.85,0.0,17.19,0,0.0026,,,3,0
1,38,"0,0,1",IDLE+FIRE,Mario1-1a,5.58,12.61,0.0,-11.25,100,0.1051,,,3,0
1,39,"4,0,1",SPRINT_R+FIRE,Mario1-1a,5.6,12.16,0.65,-9.4,100,0.0005,,,3,0
1,40,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,5.62,11.82,0.3,-7.59,100,-0.0041,,,3,0
1,41,"0,0,1",IDLE+FIRE,Mario1-1a,5.62,11.57,0.0,-5.82,100,0.0005,,,3,0
1,42,"0,0,1",IDLE+FIRE,Mario1-1a,5.62,11.39,0.0,-3.94,100,0.0005,,,3,0
1,43,"0,0,1",IDLE+FIRE,Mario1-1a,5.62,11.29,0.0,-2.14,100,0.0005,,,3,0
1,44,"0,0,1",IDLE+FIRE,Mario1-1a,5.62,11.28,0.0,-0.32,100,0.0005,,,3,0
1,45,"0,0,1",IDLE+FIRE,Mario1-1a,5.62,11.34,0.0,1.48,100,0.0026,,,3,0
1,46,"0,0,1",IDLE+FIRE,Mario1-1a,5.62,11.54,0.0,4.29,100,0.0026,,,3,0
1,47,"0,0,1",IDLE+FIRE,Mario1-1a,5.62,11.86,0.0,7.13,100,0.0026,,,3,0
1,48,"0,0,1",IDLE+FIRE,Mario1-1a,5.62,12.3,0.0,9.92,100,0.0072,,,3,0
1,49,"0,0,1",IDLE+FIRE,Mario1-1a,5.62,12.86,0.0,12.68,100,0.0026,,,3,0
1,50,"0,0,1",IDLE+FIRE,Mario1-1a,5.62,13.02,0.0,0.89,100,0.0042,,,3,0
1,51,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,5.62,12.24,0.0,-17.13,100,-0.0033,,,3,0
1,52,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,5.64,11.54,0.62,-15.57,100,-0.0041,,,3,0
1,53,"4,0,1",SPRINT_R+FIRE,Mario1-1a,5.69,10.89,1.28,-13.69,100,-0.0044,,,3,0
1,54,"0,0,1",IDLE+FIRE,Mario1-1a,5.73,10.35,0.94,-11.92,100,0.0006,,,3,0
1,55,"4,0,1",SPRINT_R+FIRE,Mario1-1a,5.8,9.88,1.57,-10.11,100,-0.0044,,,3,0
1,56,"4,0,1",SPRINT_R+FIRE,Mario1-1a,5.89,9.51,2.2,-8.31,100,0.0006,,,3,0
1,57,"2,0,1",SPRINT_L+FIRE,Mario1-1a,5.96,9.23,1.57,-6.51,100,0.0006,,,3,0
1,58,"0,0,1",IDLE+FIRE,Mario1-1a,6.02,9.02,1.24,-4.78,100,0.0023,,,3,0
1,59,"0,0,1",IDLE+FIRE,Mario1-1a,6.06,8.89,0.89,-2.96,100,-0.0043,,,3,0
1,60,"3,0,1",RIGHT+FIRE,Mario1-1a,6.12,8.84,1.52,-1.15,100,0.0011,,,3,0
1,61,"0,0,1",IDLE+FIRE,Mario1-1a,6.18,8.87,1.16,0.69,100,0.0036,,,3,0
1,62,"3,0,1",RIGHT+FIRE,Mario1-1a,6.26,9.04,1.82,3.63,100,0.0084,,,3,0
1,63,"0,0,1",IDLE+FIRE,Mario1-1a,6.33,9.35,1.46,6.57,100,0.0031,,,3,0
1,64,"0,0,1",IDLE+FIRE,Mario1-1a,6.38,9.8,1.09,9.51,100,0.0029,,,3,0
1,65,"0,0,1",IDLE+FIRE,Mario1-1a,6.42,10.37,0.73,12.42,100,0.0078,,,3,0
1,66,"0,0,1",IDLE+FIRE,Mario1-1a,6.44,11.09,0.35,15.46,100,0.0076,,,3,0
1,67,"0,0,1",IDLE+FIRE,Mario1-1a,6.44,11.85,0.0,17.19,100,0.0026,,,3,0
1,68,"0,0,1",IDLE+FIRE,Mario1-1a,6.44,12.65,0.0,17.19,100,0.0072,,,3,0
1,69,"0,0,1",IDLE+FIRE,Mario1-1a,6.44,13.0,0.0,0.0,100,0.0042,,,3,0
1,70,"0,1,1",IDLE+JUMP+FIRE,Mario1-1a,6.44,12.2,0.0,-17.07,100,-0.0033,,,3,0
1,71,"4,1,1",SPRINT_R+JUMP+FIRE,Mario1-1a,6.46,11.51,0.61,-15.52,100,-0.0041,,,3,0
1,72,"0,0,1",IDLE+FIRE,Mario1-1a,6.48,10.9,0.28,-13.78,100,-0.0044,,,3,0
1,73,"0,0,1",IDLE+FIRE,Mario1-1a,6.48,10.36,0.0,-12.01,100,0.0006,,,3,0
1,74,"4,0,1",SPRINT_R+FIRE,Mario1-1a,6.5,9.89,0.62,-10.24,100,-0.0044,,,3,0
1,75,"4,0,1",SPRINT_R+FIRE,Mario1-1a,6.55,9.52,1.24,-8.46,100,0.0006,,,3,0
1,76,"0,0,1",IDLE+FIRE,Mario1-1a,6.6,9.22,0.88,-6.59,100,0.0006,,,3,0
1,77,"0,0,1",IDLE+FIRE,Mario1-1a,6.62,9.0,0.53,-4.78,100,0.0006,,,3,0
1,78,"4,0,1",SPRINT_R+FIRE,Mario1-1a,6.67,8.87,1.15,-3.02,100,-0.0043,,,3,0
1,79,"3,0,1",RIGHT+FIRE,Mario1-1a,6.75,8.82,1.78,-1.22,100,0.0012,,,3,0
