episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,5,RUN+RIGHT,1,3.01,16.01,0.36,0.77,0,1.8633,,,3,0
1,2,5,RUN+RIGHT,1,3.07,16.0,1.29,0.0,0,0.0415,,,3,0
1,3,7,RUN+RIGHT+JUMP,1,3.27,15.32,4.56,-15.7,0,0.1292,,,3,0
1,4,5,RUN+RIGHT,1,3.5,14.68,5.39,-13.91,0,0.1484,,,3,0
1,5,5,RUN+RIGHT,1,3.78,14.1,6.26,-12.01,0,0.1831,,,3,0
1,6,5,RUN+RIGHT,1,4.1,13.62,7.12,-10.16,0,0.205,,,3,0
1,7,5,RUN+RIGHT,1,4.47,13.23,7.99,-8.27,0,0.2427,,,3,0
1,8,5,RUN+RIGHT,1,4.86,12.95,8.82,-6.48,0,0.2533,,,3,0
1,9,5,RUN+RIGHT,1,5.28,12.74,9.64,-4.71,0,0.2738,,,3,0
1,10,5,RUN+RIGHT,1,5.74,12.61,10.46,-2.91,0,0.301,,,3,0
1,11,5,RUN+RIGHT,1,6.25,12.56,11.31,-1.08,0,0.3337,,,3,0
1,12,5,RUN+RIGHT,1,6.79,12.58,12.15,0.75,0,0.3527,,,3,0
1,13,5,RUN+RIGHT,1,7.36,12.73,13.0,4.27,0,0.3777,,,3,0
1,14,5,RUN+RIGHT,1,7.98,13.05,13.85,7.83,0,0.4076,,,3,0
1,15,5,RUN+RIGHT,1,8.64,13.52,14.7,11.35,0,0.4284,,,3,0
1,16,5,RUN+RIGHT,1,9.35,14.17,15.56,14.95,0,0.4639,,,3,0
1,17,5,RUN+RIGHT,1,10.09,14.95,16.43,17.19,0,0.49,,,3,0
1,18,5,RUN+RIGHT,1,10.88,15.74,17.29,17.19,0,0.5162,,,3,0
1,19,5,RUN+RIGHT,1,11.74,16.02,19.46,0.94,10,0.572,,,3,1
1,20,7,RUN+RIGHT+JUMP,1,12.64,15.3,20.3,-15.64,10,0.5932,,,3,1
1,21,7,RUN+RIGHT+JUMP,1,13.59,14.65,21.15,-14.03,10,0.6177,,,3,1
1,22,7,RUN+RIGHT+JUMP,1,14.57,14.06,21.25,-12.38,10,0.6418,,,3,1
1,23,7,RUN+RIGHT+JUMP,1,15.62,13.5,21.25,-10.61,10,0.69,,,3,1
1,24,7,RUN+RIGHT+JUMP,1,16.66,13.04,21.25,-8.87,10,0.6752,,,3,1
1,25,7,RUN+RIGHT+JUMP,1,17.62,12.7,21.25,-7.26,10,0.6264,,,3,1
1,26,7,RUN+RIGHT+JUMP,1,18.55,12.43,21.25,-5.68,10,0.6126,,,3,1
1,27,7,RUN+RIGHT+JUMP,1,19.52,12.23,21.25,-3.83,10,0.6335,,,3,1
